name_track,artist_name_raw,artist_name_norm,name_album,type,year,duration_ms,popularity,id_genre
Stay Alive (Prod. SUGA of BTS),Jung Kook,jung kook,Stay Alive (Prod. SUGA of BTS),track,2022,210928,70,1
Midnight Rain,Taylor Swift,taylor swift,Midnights,track,2022,174782,75,1
Tornado Warnings,Sabrina Carpenter,sabrina carpenter,emails i can't send,track,2022,204179,68,1
Everything Matters,AURORA,aurora,The Gods We Can Touch,track,2022,213906,63,1
TOMBOY,i-dle,i dle,I NEVER DIE,track,2022,174386,69,1
New Genesis,Ado,ado,UTA'S SONGS ONE PIECE FILM RED,track,2022,226813,67,1
FEARLESS,LE SSERAFIM,le sserafim,FEARLESS,track,2022,168437,72,1
After LIKE,IVE,ive,After LIKE,track,2022,176973,73,1
Backlight,Ado,ado,UTA'S SONGS ONE PIECE FILM RED,track,2022,237666,68,1
i'm a mess,Omah Lay,omah lay,Boy Alone,track,2022,153946,65,1
Mi Terre CLN,Fuerza Regida,fuerza regida,Pa Que Hablen,track,2022,172056,71,1
La Loto,TINI,tini,La Loto,track,2022,190666,59,1
Wish I Didn't Miss You - Mahogany Sessions,Olivia Dean,olivia dean,Wish I Didn’t Miss You (Mahogany Sessions),track,2022,235008,69,1
ANTIFRAGILE,LE SSERAFIM,le sserafim,ANTIFRAGILE,track,2022,184444,70,1
De Adentro Pa Afuera,Camilo,camilo,De Adentro Pa Afuera,track,2022,189674,57,1
When You're Gone,Shawn Mendes,shawn mendes,When You're Gone,track,2022,172266,68,1
HALAZIA,ATEEZ,ateez,SPIN OFF : FROM THE WITNESS,track,2022,197025,67,1
The Astronaut,Jin,jin,The Astronaut,track,2022,282463,69,1
Santa Fe,Morat,morat,SI AYER FUERA HOY,track,2022,166179,57,1
Tú no me conoces,Danny Ocean,danny ocean,@dannocean,track,2022,149787,58,1
2 Be Loved (Am I Ready),Lizzo,lizzo,Special,track,2022,187107,64,1
LOVE DIVE,IVE,ive,LOVE DIVE,track,2022,177186,72,1
emails i can’t send,Sabrina Carpenter,sabrina carpenter,emails i can't send,track,2022,104408,69,1
Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,doja cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),track,2022,182906,73,1
Call It Love,Felix Jaehn,felix jaehn,Call It Love,track,2022,154560,68,1
Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,ofenbach,I,track,2022,156960,65,1
VENOM,Stray Kids,stray kids,ODDINARY,track,2022,194840,68,1
I Think I Left the Stove On,Hotel Ugly,hotel ugly,I Think I Left the Stove On,track,2022,202490,73,1
My Girl,Pablo Cepeda,pablo cepeda,Bossa Nova Covers Vol. 3,track,2022,174375,54,1
CIRCUS,Stray Kids,stray kids,CIRCUS,track,2022,194440,66,1
Baloncito Viejo,Carlos Vives,carlos vives,Baloncito Viejo,track,2022,170862,54,1
Fantasi,TINI,tini,Fantasi,track,2022,158080,57,1
Bandana,Fireboy DML,fireboy dml,Playboy,track,2022,178225,71,1
Dancing Feet (feat. DNCE),Kygo,kygo,Dancing Feet (feat. DNCE),track,2022,215203,61,1
All By Myself,Alok,alok,All By Myself,track,2022,171750,64,1
Bleed,Connor Kauffman,connor kauffman,Bleed,track,2022,145454,69,1
AMG,Natanael Cano,natanael cano,AMG,track,2022,174942,70,1
Cold Heart,Pablo Cepeda,pablo cepeda,Bossa Nova Covers Vol. 4,track,2022,185417,57,1
Mastermind,Taylor Swift,taylor swift,Midnights,track,2022,191039,69,1
Englishman In New York (feat. Alfredo Chacon),Pablo Cepeda,pablo cepeda,Bossa Nova Covers Vol. 4,track,2022,206544,55,1
maybe (feat. Bring Me The Horizon),mgk,mgk,mainstream sellout,track,2022,170133,70,1
Cookie,NewJeans,newjeans,NewJeans 1st EP 'New Jeans',track,2022,235562,75,1
Nxde,i-dle,i dle,I love,track,2022,178453,69,1
Casualidad,Sofía Reyes,sofia reyes,Mal De Amores,track,2022,193112,55,1
Peru,Fireboy DML,fireboy dml,Playboy,track,2022,187111,68,1
Pictures of You,Drugdealer,drugdealer,Hiding in Plain Sight,track,2022,189466,71,1
Cásate Conmigo,Silvestre Dangond,silvestre dangond,INTRUSO,track,2022,209032,60,1
Odo,Ado,ado,Kyougen,track,2022,210346,68,1
La Morocha,Luck Ra,luck ra,La Morocha,track,2023,134144,74,1
Haegeum,Agust D,agust d,D-DAY,track,2023,168926,88,1
Todo Mentira,Maka,maka,Todo Mentira,track,2023,192839,56,1
Oral,Björk,bjork,Oral,track,2023,222737,61,1
Te Miro A La Cara,Daviles de Novelda,daviles de novelda,Te Miro A La Cara,track,2023,142900,56,1
Overdrive (feat. Norma Jean Martine),Ofenbach,ofenbach,Overdrive (feat. Norma Jean Martine),track,2023,155905,77,1
The Hardest Part,Olivia Dean,olivia dean,Messy,track,2023,176048,87,1
Ella Baila Sola,Eslabon Armado,eslabon armado,Ella Baila Sola,track,2023,165671,77,1
la raíz,Valeria Castro,valeria castro,con cariño y con cuidado,track,2023,224501,58,1
Standing Next to You,Jung Kook,jung kook,GOLDEN,track,2023,206019,83,1
Gente Luminosa,El Arrebato,el arrebato,Una Tarde Cualquiera,track,2023,236251,57,1
run for the hills,Tate McRae,tate mcrae,THINK LATER,track,2023,143940,84,1
Todos los Besos,Siloé,siloe,Santa Trinidad,track,2023,267300,68,1
NUEVA VIDA,Peso Pluma,peso pluma,GÉNESIS,track,2023,190680,82,1
SUPERHÉROES,Beret,beret,SUPERHÉROES,track,2023,200294,55,1
Te Comía,Maka,maka,Te Comía,track,2023,175390,56,1
Pink Pony Club,Chappell Roan,chappell roan,The Rise and Fall of a Midwest Princess,track,2023,258034,85,1
ASI ES LA VIDA,Enrique Iglesias,enrique iglesias,ASI ES LA VIDA,track,2023,172095,67,1
ESTA COBARDÍA,Shakira Martínez,shakira martinez,ESTA COBARDÍA,track,2023,193615,52,1
Recuerda,Luis Cortés,luis cortes,Recuerda,track,2023,193000,53,1
Que Se Pare el TIempo,Marta Santos,marta santos,Poquito a Poquito,track,2023,160624,55,1
NADA QUE DECIR,Nil Moliner,nil moliner,Lugar Paraíso,track,2023,213850,54,1
DOS PRIMAVERAS,Nil Moliner,nil moliner,Lugar Paraíso,track,2023,175748,54,1
Corazón de Melón,Marta Santos,marta santos,Poquito a Poquito,track,2023,177500,57,1
Feather,Sabrina Carpenter,sabrina carpenter,emails i can’t send fwd:,track,2023,185552,83,1
Hablar De Nada,Viva Suecia,viva suecia,El Amor De La Clase Que Sea (Edición Especial),track,2023,181994,54,1
Duerme,Luis Cortés,luis cortes,Duerme,track,2023,157000,52,1
Candil,Fraderita,fraderita,Candil,track,2023,220500,54,1
exes,Tate McRae,tate mcrae,THINK LATER,track,2023,159400,83,1
Cupido,TINI,tini,Cupido,track,2023,174369,65,1
Dive,Olivia Dean,olivia dean,Messy,track,2023,200759,88,1
El paraíso,Mikel Izal,mikel izal,El miedo y el paraíso,track,2023,204306,62,1
Si te Marchas - Remix Con Mengui y Carmelo,Fraderita,fraderita,Si te Marchas (Remix Con Mengui y Carmelo),track,2023,180000,53,1
vampire,Olivia Rodrigo,olivia rodrigo,GUTS,track,2023,219724,85,1
From The Start,Laufey,laufey,Bewitched,track,2023,169573,88,1
Me Sabe Mal,MARLENA,marlena,1000 Primeras Veces,track,2023,196225,62,1
Me Sabe a Sal,Marta Santos,marta santos,Poquito a Poquito,track,2023,152275,62,1
Baby Don't Hurt Me,David Guetta,david guetta,Baby Don't Hurt Me,track,2023,140017,79,1
Algo Sencillito,Marta Santos,marta santos,Poquito a Poquito,track,2023,177338,67,1
Acróstico - Milan + Sasha,Shakira,shakira,Acróstico (Milan + Sasha),track,2023,170785,70,1
La_Original.mp3,Emilia,emilia,.mp3,track,2023,140625,71,1
Seven (feat. Latto) (Explicit Ver.),Jung Kook,jung kook,GOLDEN,track,2023,183550,85,1
lacy,Olivia Rodrigo,olivia rodrigo,GUTS,track,2023,177212,82,1
Sale el Sol en el Bajo A,Javi Medina,javi medina,Sale el Sol en el Bajo A,track,2023,202508,58,1
Dance The Night - From Barbie The Album,Dua Lipa,dua lipa,Dance The Night (From Barbie The Album),track,2023,176579,80,1
Un Clásico,Ana Mena,ana mena,bellodrama,track,2023,172891,54,1
greedy,Tate McRae,tate mcrae,greedy,track,2023,131872,88,1
Cosas Bonitas,Pepe y Vizio,pepe y vizio,Cosas Bonitas,track,2023,221449,57,1
guilty conscience,Tate McRae,tate mcrae,THINK LATER,track,2023,152049,77,1
Enchanted (Taylor's Version),Taylor Swift,taylor swift,Speak Now (Taylor's Version),track,2023,353253,78,1
LALALALA,Stray Kids,stray kids,ROCK-STAR,track,2023,182224,78,1
get him back!,Olivia Rodrigo,olivia rodrigo,GUTS,track,2023,211141,76,1
UNA CERVEZA,Fuerza Regida,fuerza regida,Pa las Baby's Y Belikeada,track,2023,279275,80,1
Bite Me,ENHYPEN,enhypen,DARK BLOOD,track,2023,157531,80,1
Blank Space (Taylor's Version),Taylor Swift,taylor swift,1989 (Taylor's Version),track,2023,231833,75,1
Ladies Room,Olivia Dean,olivia dean,Messy,track,2023,220372,79,1
MEGAVERSE,Stray Kids,stray kids,ROCK-STAR,track,2023,185520,74,1
pretty isn’t pretty,Olivia Rodrigo,olivia rodrigo,GUTS,track,2023,199422,78,1
Red Wine Supernova,Chappell Roan,chappell roan,The Rise and Fall of a Midwest Princess,track,2023,192720,80,1
Casual,Chappell Roan,chappell roan,The Rise and Fall of a Midwest Princess,track,2023,232796,81,1
Mi Mejor Versión,Walls,walls,Mi Mejor Versión,track,2023,201833,49,1
BABY SAID,Måneskin,maneskin,RUSH!,track,2023,164682,72,1
Yes or No,Jung Kook,jung kook,GOLDEN,track,2023,147557,77,1
Copa Vacía,Shakira,shakira,Copa Vacía,track,2023,173547,64,1
Y LLORO,Junior H,junior h,$AD BOYZ 4 LIFE II,track,2023,179013,86,1
Te Pido,TINI,tini,Cupido,track,2023,174893,65,1
Rock My Body,R3HAB,r3hab,Rock My Body (with INNA & Sash!),track,2023,137419,71,1
all-american bitch,Olivia Rodrigo,olivia rodrigo,GUTS,track,2023,165833,74,1
S-Class,Stray Kids,stray kids,5-STAR,track,2023,195688,76,1
Otra Lenta,Fondo Flamenco,fondo flamenco,Flamenkito Puroh,track,2023,204715,51,1
Con Solo una Sonrisa,Melendi,melendi,20 Años Sin Noticias,track,2023,234611,52,1
Gracias,Viva Suecia,viva suecia,El Amor De La Clase Que Sea (Edición Especial),track,2023,217728,50,1
Alucin,Eugenio Esquivel,eugenio esquivel,Alucin,track,2023,197114,69,1
bad idea right?,Olivia Rodrigo,olivia rodrigo,GUTS,track,2023,184783,77,1
Olvidé Olvidarte,Marlon,marlon,Que Se Caiga el Cielo,track,2023,181840,51,1
Seven (feat. Latto) (Clean Ver.),Jung Kook,jung kook,GOLDEN,track,2023,183550,78,1
Mi Varadero,Salistre,salistre,Mi Varadero,track,2023,150176,51,1
New Jeans,NewJeans,newjeans,NewJeans 'Super Shy',track,2023,108986,80,1
SANTORINI REMIX,Enol,enol,SANTORINI REMIX,track,2023,166714,53,1
Wish You The Best,Lewis Capaldi,lewis capaldi,Broken By Desire To Be Heavenly Sent,track,2023,210880,76,1
Rush,Troye Sivan,troye sivan,Something To Give Each Other,track,2023,156391,79,1
Para toda la vida,Miss Caffeina,miss caffeina,Para toda la vida,track,2023,173986,52,1
He sido,Vanesa Martín,vanesa martin,He sido,track,2023,199321,52,1
Poquito a Poquito,Marta Santos,marta santos,Poquito a Poquito,track,2023,135000,54,1
Triana,Galvan Real,galvan real,Triana,track,2023,190838,51,1
La Noche Perfecta - Remix,Antonio José,antonio jose,La Noche Perfecta (Remix),track,2023,211922,51,1
El Día Que Tú Te Marches,Estopa,estopa,El Día Que Tú Te Marches,track,2023,208101,52,1
Hora Loca,Rawayana,rawayana,¿Quién trae las cornetas?,track,2023,191825,68,1
Seven (feat. Latto),Jung Kook,jung kook,Seven (feat. Latto),track,2023,184400,79,1
"Peso Pluma: Bzrp Music Sessions, Vol. 55/66",Bizarrap,bizarrap,"Peso Pluma: Bzrp Music Sessions, Vol. 55/66",track,2023,188361,70,1
Super Shy,NewJeans,newjeans,NewJeans 'Super Shy',track,2023,154666,80,1
Take Two,BTS,bts,Take Two,track,2023,229953,72,1
BOUNCY (K-HOT CHILLI PEPPERS),ATEEZ,ateez,THE WORLD EP.2 : OUTLAW,track,2023,187310,73,1
Like Crazy,Jimin,jimin,FACE,track,2023,212241,75,1
ETA,NewJeans,newjeans,NewJeans 2nd EP 'Get Up',track,2023,151373,78,1
TRUSTFALL,P!nk,p nk,TRUSTFALL,track,2023,237192,70,1
GODS,League of Legends,league of legends,GODS,track,2023,220878,73,1
EXCESOS,Fuerza Regida,fuerza regida,Pa las Baby's Y Belikeada,track,2023,187076,82,1
Somebody,Jung Kook,jung kook,GOLDEN,track,2023,168599,72,1
ballad of a homeschooled girl,Olivia Rodrigo,olivia rodrigo,GUTS,track,2023,203369,70,1
Dangerously Easy,Olivia Dean,olivia dean,Messy,track,2023,163826,75,1
Promise,Laufey,laufey,Bewitched,track,2023,234266,79,1
logical,Olivia Rodrigo,olivia rodrigo,GUTS,track,2023,231907,71,1
La Diabla,Xavi,xavi,La Diabla,track,2023,172264,75,1
Closer to You (feat. Major Lazer),Jung Kook,jung kook,GOLDEN,track,2023,170995,72,1
Please Don't Change (feat. DJ Snake),Jung Kook,jung kook,GOLDEN,track,2023,146684,73,1
HARLEY QUINN,Fuerza Regida,fuerza regida,Pa las Baby's Y Belikeada,track,2023,143327,78,1
Holy Ghost,Omah Lay,omah lay,Holy Ghost,track,2023,186153,70,1
"Paris, Texas (feat. SYML)",Lana Del Rey,lana del rey,Did you know that there's a tunnel under Ocean Blvd,track,2023,206722,72,1
Out Of The Woods (Taylor's Version),Taylor Swift,taylor swift,1989 (Taylor's Version),track,2023,235800,73,1
アイドル,YOASOBI,yoasobi,アイドル,track,2023,213233,73,1
SPECIALZ,King Gnu,king gnu,SPECIALZ,track,2023,238986,74,1
Don't Stop Me Now,Rio Branco,rio branco,Bossa Nova Covers (Vol. 4),track,2023,301500,62,1
Queencard,i-dle,i dle,I feel,track,2023,161240,72,1
OMG,NewJeans,newjeans,NewJeans 'OMG',track,2023,212253,80,1
Que Onda,Calle 24,calle 24,Que Onda,track,2023,191466,77,1
Padam Padam,Kylie Minogue,kylie minogue,Tension (Deluxe),track,2023,166266,68,1
Flowers,Bossa Nova Covers,bossa nova covers,Flowers,track,2023,216722,62,1
Always on My Mind,Sarah Menescal,sarah menescal,Always on My Mind,track,2023,195759,60,1
Lovin On Me,Jack Harlow,jack harlow,Lovin On Me,track,2023,138411,80,1
Style (Taylor's Version),Taylor Swift,taylor swift,1989 (Taylor's Version),track,2023,231000,76,1
Hate You,Jung Kook,jung kook,GOLDEN,track,2023,154236,75,1
El Bolero - Acústico,Yami Safdie,yami safdie,El Bolero (acústico),track,2023,209217,63,1
teenage dream,Olivia Rodrigo,olivia rodrigo,GUTS,track,2023,222358,72,1
One Of Your Girls,Troye Sivan,troye sivan,Something To Give Each Other,track,2023,181481,74,1
Drama,aespa,aespa,Drama - The 4th Mini Album,track,2023,214973,78,1
Femininomenon,Chappell Roan,chappell roan,The Rise and Fall of a Midwest Princess,track,2023,219710,75,1
love is embarrassing,Olivia Rodrigo,olivia rodrigo,GUTS,track,2023,154516,73,1
CRAZYZ,Fuerza Regida,fuerza regida,Pa las Baby's Y Belikeada,track,2023,204815,78,1
3DABI,Draganov,draganov,3DABI,track,2023,202000,66,1
Tarde,Morat,morat,Tarde,track,2023,162181,62,1
FLOWER,JISOO,jisoo,ME,track,2023,173134,70,1
Cupid - Twin Version,FIFTY FIFTY,fifty fifty,The Beginning,track,2023,173461,75,1
HOT TO GO!,Chappell Roan,chappell roan,The Rise and Fall of a Midwest Princess,track,2023,184841,78,1
3D (feat. Jack Harlow),Jung Kook,jung kook,3D : The Remixes,track,2023,201812,76,1
we're not alike,Tate McRae,tate mcrae,THINK LATER,track,2023,180392,73,1
Hits Different,Taylor Swift,taylor swift,Midnights (The Til Dawn Edition),track,2023,234466,72,1
REACT,Switch Disco,switch disco,REACT,track,2023,201145,66,1
Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,taylor swift,1989 (Taylor's Version),track,2023,146436,72,1
The Hardest Part (feat. Leon Bridges),Olivia Dean,olivia dean,The Hardest Part (feat. Leon Bridges),track,2023,176048,74,1
Substitution (feat. Julian Perretta),Purple Disco Machine,purple disco machine,Substitution (feat. Julian Perretta),track,2023,181477,67,1
Too Sad to Dance,Jung Kook,jung kook,GOLDEN,track,2023,175911,71,1
Sweet Venom,ENHYPEN,enhypen,ORANGE BLOOD,track,2023,148753,73,1
Shake It Off (Taylor's Version),Taylor Swift,taylor swift,1989 (Taylor's Version),track,2023,219209,70,1
Love Me Again,V,v,Layover,track,2023,182293,74,1
SABOR FRESA,Fuerza Regida,fuerza regida,SABOR FRESA,track,2023,156500,74,1
Cha Cha Cha,Käärijä,kaarija,Cha Cha Cha,track,2023,175161,63,1
Slow Dancing,V,v,Layover,track,2023,187026,75,1
Boy's a liar Pt. 2,PinkPantheress,pinkpantheress,Boy's a liar Pt. 2,track,2023,131013,73,1
絆ノ奇跡,MAN WITH A MISSION,man with a mission,絆ノ奇跡,track,2023,223320,70,1
Used To Be Young,Miley Cyrus,miley cyrus,Endless Summer Vacation,track,2023,191185,69,1
Sugar Sweet,Benson Boone,benson boone,Sugar Sweet,track,2023,169839,70,1
Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,taylor swift,1989 (Taylor's Version),track,2023,229477,73,1
Perfect Night,LE SSERAFIM,le sserafim,Perfect Night,track,2023,159080,78,1
TOPLINE (Feat. Tiger JK),Stray Kids,stray kids,5-STAR,track,2023,203546,70,1
A Night To Remember,beabadoobee,beabadoobee,A Night To Remember,track,2023,233388,77,1
hurt my feelings,Tate McRae,tate mcrae,THINK LATER,track,2023,122416,74,1
Las Jordans,TINI,tini,Cupido,track,2023,144799,60,1
BATTER UP,BABYMONSTER,babymonster,BATTER UP,track,2023,188179,74,1
Feo,Morat,morat,Feo,track,2023,177493,58,1
ITALODISCO,The Kolors,the kolors,ITALODISCO,track,2023,199512,68,1
Let It Be,Rio Branco,rio branco,Bossa Nova Covers (Vol. 4),track,2023,226374,58,1
Shot Glass of Tears,Jung Kook,jung kook,GOLDEN,track,2023,167246,71,1
Messy,Olivia Dean,olivia dean,Messy,track,2023,223231,72,1
Dancing Queen,Rio Branco,rio branco,Bossa Nova Covers (Vol. 3),track,2023,271500,59,1
Correcaminos,Alejandro Sanz,alejandro sanz,Correcaminos,track,2023,182106,58,1
Aishite Aishite Aishite,Ado,ado,Ado's Utattemita Album,track,2023,258372,72,1
Africa,Rio Branco,rio branco,Bossa Nova Covers (Vol. 3),track,2023,266000,60,1
Luck Ra | Mission 15,Alan Gomez,alan gomez,Luck Ra | Mission 15,track,2023,133284,62,1
D-Day,Agust D,agust d,D-DAY,track,2023,211373,69,1
My Kink Is Karma,Chappell Roan,chappell roan,The Rise and Fall of a Midwest Princess,track,2023,222578,75,1
hotline (edit),Billie Eilish,billie eilish,hotline (edit),track,2023,60719,74,1
I AM,IVE,ive,I've IVE,track,2023,183853,75,1
You & Me,JENNIE,jennie,JENNIE Special Single [You & Me],track,2023,179164,68,1
I'm Not In Love,Bossa Bros,bossa bros,I'm Not In Love,track,2023,163961,60,1
Is It Love,Loreen,loreen,Is It Love,track,2023,143669,62,1
September,Rio Branco,rio branco,Bossa Nova Covers (Vol. 4),track,2023,206250,61,1
Dance The Night,Dua Lipa,dua lipa,Barbie The Album,track,2023,176579,70,1
Smells Like Teen Spirit,Bossa Nova Covers,bossa nova covers,Smells Like Teen Spirit,track,2023,277469,61,1
Choose Your Fighter (From Barbie The Album),Ava Max,ava max,Choose Your Fighter (From Barbie The Album),track,2023,137514,69,1
