name_track,artist_name_raw,artist_name_norm,name_album,type,year,duration_ms,popularity,id_genre
Conversacion Con Dios,Anuel AA,anuel aa,Conversacion Con Dios,track,2020,259583,59,4
Parce (feat. Justin Quiles),Maluma,maluma,PAPI JUANCHO,track,2020,248345,68,4
Fake Capo - Remix,Karetta el Gucci,karetta el gucci,Fake Capo (Remix),track,2020,230863,50,4
Gan-Ga,Bryant Myers,bryant myers,Bendecido,track,2020,194700,55,4
Hennessy,Eladio Carrion,eladio carrion,Sauce Boyz,track,2020,184405,59,4
Activa,Bryant Myers,bryant myers,Bendecido,track,2020,221055,55,4
Como no te voy a querer,JdM,jdm,Como no te voy a querer,track,2020,228223,49,4
LHNA,RobGz,robgz,LHNA,track,2020,200145,60,4
Trendy,Rvfv,rvfv,Trendy,track,2020,183564,49,4
Mala,JC el Diamante,jc el diamante,Mala,track,2020,206861,48,4
Singapur (Remix),El Alfa,el alfa,Singapur (Remix),track,2020,287787,59,4
lamento de una supernova,Ralphie Choo,ralphie choo,lamento de una supernova,track,2020,147533,53,4
Por Primera Vez,Camilo,camilo,Por Primera Vez,track,2020,182708,65,4
Del Mar,Ozuna,ozuna,ENOC,track,2020,214506,67,4
Rain II,Trueno,trueno,Atrevido,track,2020,198078,63,4
Miedito o Qué? (feat. KAROL G),Ovy On The Drums,ovy on the drums,Miedito o Qué? (feat. KAROL G),track,2020,209905,68,4
Enchule,Rauw Alejandro,rauw alejandro,Afrodisíaco,track,2020,185718,65,4
Pero Ya No,Bad Bunny,bad bunny,YHLQMDLG,track,2020,160638,69,4
Dónde Estás,KHEA,khea,Dónde Estás,track,2020,153560,64,4
24/7,Bryant Myers,bryant myers,Bendecido,track,2020,199760,54,4
Relación,Sech,sech,1 of 1,track,2020,184254,68,4
BAD CON NICKY,Bad Bunny,bad bunny,LAS QUE NO IBAN A SALIR,track,2020,202240,62,4
Diosa - Remix,Myke Towers,myke towers,Diosa (Remix),track,2020,259242,60,4
Easy - Remix,JHAYCO,jhayco,Famouz Reloaded,track,2020,219866,57,4
Narcos,Anuel AA,anuel aa,Emmanuel,track,2020,259250,63,4
Que Se Freezen los Relojes,Jon Z,jon z,Perdonen la Espera,track,2020,281959,51,4
Tu Eres Un Bom Bom - Remix,Kafu Banton,kafu banton,Tu Eres Un Bom Bom (Remix),track,2020,173453,54,4
ADMV,Maluma,maluma,ADMV,track,2020,193699,65,4
Me Gusta,Shakira,shakira,Me Gusta,track,2020,190570,66,4
Si Me Dices Que Sí,Reik,reik,Si Me Dices Que Sí,track,2020,211651,67,4
Mi Cuarto,Jerry Di,jerry di,DI LETRA,track,2020,197586,70,4
Reina Pepiada,Alvaro Diaz,alvaro diaz,Diaz Antes,track,2020,244360,72,4
SORRY PAPI,Bad Bunny,bad bunny,EL ÚLTIMO TOUR DEL MUNDO,track,2020,163053,71,4
No Quiero Verte,Rvfv,rvfv,No Quiero Verte,track,2020,201142,53,4
Te Boté - Remix,Nio Garcia,nio garcia,Now Or Never,track,2020,417920,66,4
Tiroteo - Remix,Marc Seguí,marc segui,Tiroteo (Remix),track,2021,321555,85,4
Flores en Anónimo,Eladio Carrion,eladio carrion,Sauce Boyz 2,track,2021,170000,67,4
23 Preguntas,Anuel AA,anuel aa,23 Preguntas,track,2021,251221,72,4
Miénteme,TINI,tini,Miénteme,track,2021,165275,70,4
Aquel Nap ZzZz,Rauw Alejandro,rauw alejandro,VICE VERSA,track,2021,295038,80,4
Me Hace Daño Verte,Fresto Music,fresto music,Trovando El Son,track,2021,300791,76,4
Tacones Rojos,Sebastian Yatra,sebastian yatra,Tacones Rojos,track,2021,189320,70,4
Desenfocao',Rauw Alejandro,rauw alejandro,VICE VERSA,track,2021,170535,79,4
EL BARCO,KAROL G,karol g,KG0516,track,2021,203506,76,4
COSAS QUE NO TE DIJE,SAIKO,saiko,COSAS QUE NO TE DIJE,track,2021,224725,79,4
Cosa Guapa,Rauw Alejandro,rauw alejandro,VICE VERSA,track,2021,255712,74,4
MÍRENME AHORA,Myke Towers,myke towers,LYKE MIKE,track,2021,187897,69,4
Universitaria,Quevedo,quevedo,Universitaria,track,2021,133022,58,4
Volando,Mora,mora,Primer Dia de Clases,track,2021,188571,65,4
ALMAS GEMELAS,Myke Towers,myke towers,ALMAS GEMELAS,track,2021,235411,76,4
Sin Frenos,Eladio Carrion,eladio carrion,Sauce Boyz 2,track,2021,211394,67,4
Dile (Homenaje),JHAYCO,jhayco,Timelezz,track,2021,228933,63,4
512,Mora,mora,Primer Dia de Clases,track,2021,193636,75,4
Todo De Ti,Rauw Alejandro,rauw alejandro,Todo De Ti,track,2021,199604,73,4
Tuyo,Mora,mora,Primer Dia de Clases,track,2021,269714,79,4
Nostálgico,Rvssian,rvssian,Nostálgico,track,2021,209883,76,4
Hola Como Vas,Eladio Carrion,eladio carrion,Sauce Boyz 2,track,2021,198739,71,4
Desesperados,Rauw Alejandro,rauw alejandro,VICE VERSA,track,2021,224996,79,4
Ley Seca,JHAYCO,jhayco,Timelezz,track,2021,263253,72,4
Mon Amour - Remix,zzoilo,zzoilo,Mon Amour (Remix),track,2021,179940,77,4
Air Drop,Bryant Myers,bryant myers,Air Drop,track,2021,205565,68,4
Pepas,Farruko,farruko,Pepas,track,2021,287120,79,4
Cúrame,Rauw Alejandro,rauw alejandro,VICE VERSA,track,2021,164705,76,4
Todo o Nada,Eladio Carrion,eladio carrion,Monarca,track,2021,159704,66,4
Ateo,C. Tangana,c tangana,Ateo,track,2021,239925,61,4
Tokyo,JHAYCO,jhayco,Timelezz,track,2021,202160,72,4
Pareja Del Año,Sebastian Yatra,sebastian yatra,Pareja Del Año,track,2021,195053,70,4
Volví,Aventura,aventura,Volví,track,2021,230125,76,4
911 (Remix),Sech,sech,911 (Remix),track,2021,208631,69,4
CONTIGO VOY A MUERTE,KAROL G,karol g,KG0516,track,2021,219960,73,4
Me Gustas Natural,Eladio Carrion,eladio carrion,Sauce Boyz 2,track,2021,170078,73,4
Volando - Remix,Mora,mora,Volando (Remix),track,2021,273474,78,4
La Niña de la Escuela,Lola Indigo,lola indigo,La Niña,track,2021,204414,64,4
Giuseppe,Luar La L,luar la l,Giuseppe,track,2021,133480,65,4
EXPERIMENTO,Myke Towers,myke towers,EXPERIMENTO,track,2021,222728,70,4
BEBÉ,Camilo,camilo,Mis Manos,track,2021,197284,72,4
Bandido - Remix,Cyril Kamer,cyril kamer,Bandido (Remix),track,2021,246575,58,4
La Old Skul,Rauw Alejandro,rauw alejandro,VICE VERSA,track,2021,214857,77,4
Yonaguni,Bad Bunny,bad bunny,Yonaguni,track,2021,206710,80,4
Loco,Justin Quiles,justin quiles,La Última Promesa,track,2021,231603,68,4
34 Amor y Mafia,JC Reyes,jc reyes,Los Green Lanters,track,2021,206954,65,4
"Eladio Carrion: Bzrp Music Sessions, Vol. 40/66",Bizarrap,bizarrap,"Eladio Carrion: Bzrp Music Sessions, Vol. 40/66",track,2021,164895,70,4
"Tiago PZK: Bzrp Music Sessions, Vol. 48/66",Bizarrap,bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48/66",track,2021,160000,68,4
Manos de Tijera,Yiyo Sarante,yiyo sarante,Manos de Tijera,track,2021,230112,76,4
SR DE LOS CIELOS,Myke Towers,myke towers,LYKE MIKE,track,2021,174602,62,4
Angelito,Ovy On The Drums,ovy on the drums,Angelito,track,2021,227513,67,4
Fiel - Remix,Wisin,wisin,Fiel (Remix),track,2021,349546,63,4
Te Conoci Perriando,Mora,mora,Primer Dia de Clases,track,2021,190106,66,4
Eso Es Un Vibe,Omar Courtz,omar courtz,Eso Es Un Vibe,track,2021,212500,66,4
Primer Dia de Clases,Mora,mora,Primer Dia de Clases,track,2021,146823,65,4
Mujeriego,Ryan Castro,ryan castro,Mujeriego,track,2021,142500,69,4
Desaparecer,Mora,mora,Primer Dia de Clases,track,2021,165973,64,4
Sexo Virtual,Rauw Alejandro,rauw alejandro,VICE VERSA,track,2021,208291,70,4
Ella,El Bobe,el bobe,Ella,track,2021,165007,54,4
El Bloque,El Daddy,el daddy,El Bloque,track,2021,184800,52,4
1942,Anuel AA,anuel aa,Las Leyendas Nunca Mueren,track,2021,178252,65,4
Paz Mental,Eladio Carrion,eladio carrion,SEN2 KBRN VOL. 1,track,2021,151500,60,4
200 COPAS,KAROL G,karol g,KG0516,track,2021,217213,73,4
METALLICA,Yung Beef,yung beef,El Plugg 2,track,2021,228218,60,4
Su Payita (Gramos),Bad Gyal,bad gyal,Su Payita (Gramos),track,2021,140586,58,4
Esquina,Camin,camin,Orígenes,track,2021,181038,53,4
Millones,Camilo,camilo,Mis Manos,track,2021,221749,67,4
Uva Bombom,Rochy RD,rochy rd,Uva Bombom,track,2021,136427,63,4
Vida de Rico,Camilo,camilo,Mis Manos,track,2021,184721,69,4
SHORTY QUE TE VAYA BN <3,Rels B,rels b,SHORTY QUE TE VAYA BN <3,track,2021,219681,68,4
Llori Pari,Alvaro Diaz,alvaro diaz,Felicilandia,track,2021,215026,72,4
Ella No Es Tuya - Remix,Rochy RD,rochy rd,Ella No Es Tuya (Remix),track,2021,218000,65,4
Nueva York (Tot*),Bad Gyal,bad gyal,Nueva York (Tot*),track,2021,154173,55,4
Promesa,Alex Gargolas,alex gargolas,Gárgolas Forever,track,2021,206706,63,4
DUELE EL CORAZON,Enrique Iglesias,enrique iglesias,FINAL (Vol.1),track,2021,199693,72,4
Aloha,Maluma,maluma,"Aloha (feat. Darell, Mambo Kingz & Dj Luian)",track,2021,241659,70,4
Problemón,Alvaro Diaz,alvaro diaz,Felicilandia,track,2021,192613,73,4
Malbec,Duki,duki,Desde el Fin del Mundo,track,2021,175890,66,4
Conexión,Foreign Teck,foreign teck,Conexión,track,2021,288282,64,4
Qué Más Pues?,J Balvin,j balvin,JOSE,track,2021,217360,71,4
"Anuel AA: Bzrp Music Sessions, Vol. 46/66",Bizarrap,bizarrap,"Anuel AA: Bzrp Music Sessions, Vol. 46/66",track,2021,201507,61,4
12 AM,D Jam Saw,d jam saw,12 AM,track,2021,215172,54,4
North Carolina,Anuel AA,anuel aa,Las Leyendas Nunca Mueren,track,2021,176538,64,4
Socio,Eladio Carrion,eladio carrion,Sauce Boyz 2,track,2021,253500,63,4
Medallo,Blessd,blessd,Hecho En Medellín,track,2021,233453,73,4
Rimmel,Quevedo,quevedo,Rimmel,track,2021,180577,58,4
Tus Vueltas,Milo j,milo j,Tus Vueltas,track,2021,122181,72,4
Si Te Interesa,Beéle,beele,Si Te Interesa,track,2021,232500,72,4
No Te Deseo el Mal,Eladio Carrion,eladio carrion,Sauce Boyz 2,track,2021,232560,63,4
Cuando Ella Sale,Morad,morad,Cuando Ella Sale,track,2021,222798,61,4
FRIKI,Feid,feid,INTER SHIBUYA (FERXXO EDITION),track,2021,145120,71,4
Te Pienso,JC Reyes,jc reyes,Los Green Lanters,track,2021,226024,56,4
"Morad: Bzrp Music Sessions, Vol. 47/66",Bizarrap,bizarrap,"Morad: Bzrp Music Sessions, Vol. 47/66",track,2021,177583,64,4
Lola,Jedis,jedis,Lola,track,2021,263000,76,4
FEEL ME??,Trueno,trueno,FEEL ME??,track,2021,187331,64,4
Una Vaina Loca,Fuego,fuego,Una Vaina Loca,track,2021,226187,61,4
No Contesta,Ele A El Dominio,ele a el dominio,No Contesta,track,2021,189821,66,4
DANCE CRIP,Trueno,trueno,DANCE CRIP,track,2021,165019,64,4
Rakata - Remix,Moncho Chavea,moncho chavea,Rakata (Remix),track,2021,329920,50,4
FUMETEO - Remix,Feid,feid,INTER SHIBUYA (FERXXO EDITION),track,2021,214880,61,4
JOVEN LEYENDA,Myke Towers,myke towers,LYKE MIKE,track,2021,192690,60,4
Los Bo,JHAYCO,jhayco,Los Bo,track,2021,239120,61,4
JUGADOR FRANQUICIA,Myke Towers,myke towers,LYKE MIKE,track,2021,171663,61,4
Locura y Maldad,Cris MJ,cris mj,Locura y Maldad,track,2021,200000,70,4
Morenita,HUGEL,hugel,Morenita,track,2021,176491,68,4
Colorín Colorado,Justin Quiles,justin quiles,La Última Promesa,track,2021,194989,62,4
La Boca Junta,Melendi,melendi,Likes y Cicatrices,track,2021,228866,56,4
Persia - Remix,Jossef,jossef,Persia (Remix),track,2021,250906,69,4
Mónaco,LAGOS,lagos,Clásicos,track,2021,192313,78,4
Jóvenes Millonarios,Eladio Carrion,eladio carrion,Jóvenes Millonarios,track,2021,182189,57,4
Exit,Anuel AA,anuel aa,Las Leyendas Nunca Mueren,track,2021,235968,61,4
Habla Claro,Eladio Carrion,eladio carrion,Habla Claro,track,2021,230000,56,4
EL MAKINON,KAROL G,karol g,KG0516,track,2021,209160,69,4
como si no importara,Emilia,emilia,como si no importara,track,2021,173052,62,4
Mcgregor,Anuel AA,anuel aa,Las Leyendas Nunca Mueren,track,2021,283232,63,4
Antes,Anuel AA,anuel aa,Los Dioses,track,2021,206586,60,4
Colorin Colorado,Mike Morato,mike morato,Colorin Colorado,track,2021,223268,52,4
Se Mandó a Mudar,Mdmoney,mdmoney,2060,track,2021,246333,53,4
SUBEME LA RADIO,Enrique Iglesias,enrique iglesias,FINAL (Vol.1),track,2021,207680,70,4
Happy Birthday,Tempo,tempo,Happy Birthday,track,2021,155629,68,4
Travesuras - Remix,Nio Garcia,nio garcia,Travesuras (Remix),track,2021,324426,61,4
Llueve sobre mojado,Pablo Alborán,pablo alboran,Llueve sobre mojado,track,2021,228783,55,4
Fiel,Los Legendarios,los legendarios,Los Legendarios 001,track,2021,261665,66,4
2/Catorce,Rauw Alejandro,rauw alejandro,VICE VERSA,track,2021,205714,69,4
44,Bad Gyal,bad gyal,Warm Up,track,2021,185466,53,4
"Para Aute: Pasaba por Aquí (feat. Abel Pintos, Carlos Rivera, Dani Martin, Estopa, Ismael Serrano, Jorge Drexler, Pedro Guerra, Silvio Rodríguez, Vanesa Martin & Xoel López)",Joaquín Sabina,joaquin sabina,"Para Aute: Pasaba por Aquí (feat. Abel Pintos, Carlos Rivera, Dani Martin, Estopa, Ismael Serrano, Jorge Drexler, Pedro Guerra, Silvio Rodríguez, Vanesa Martin & Xoel López)",track,2021,178811,59,4
Como Antes,Rels B,rels b,Como Antes,track,2021,142576,67,4
SI TÚ SUPIERAS - Bonus Track,Feid,feid,INTER SHIBUYA - LA MAFIA,track,2021,196373,70,4
KESI,Camilo,camilo,Mis Manos,track,2021,177255,61,4
"Nicky Jam: Bzrp Music Sessions, Vol. 41/66",Bizarrap,bizarrap,"Nicky Jam: Bzrp Music Sessions, Vol. 41/66",track,2021,158086,61,4
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,tainy,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),track,2021,207301,74,4
Tan Bonita,Piso 21,piso 21,El Amor En Los Tiempos Del Perreo,track,2021,211998,69,4
"Ptazeta: Bzrp Music Sessions, Vol. 45/66",Bizarrap,bizarrap,"Ptazeta: Bzrp Music Sessions, Vol. 45/66",track,2021,161485,61,4
Súbelo,Anuel AA,anuel aa,Las Leyendas Nunca Mueren,track,2021,239797,62,4
AM Remix,Nio Garcia,nio garcia,AM Remix,track,2021,261334,69,4
"L-Gante: Bzrp Music Sessions, Vol. 38/66",Bizarrap,bizarrap,"L-Gante: Bzrp Music Sessions, Vol. 38/66",track,2021,192347,64,4
BICHOTA,KAROL G,karol g,KG0516,track,2021,178693,69,4
Dame Lu,Dei V,dei v,Yin Yang,track,2021,197253,61,4
UN DIA (ONE DAY),J Balvin,j balvin,JOSE,track,2021,232146,73,4
De Museo,Bad Bunny,bad bunny,De Museo,track,2021,209770,64,4
Esta Dejá,JHAYCO,jhayco,Timelezz,track,2021,241973,61,4
PIN PIN,Myke Towers,myke towers,LYKE MIKE,track,2021,159572,59,4
Sobrio,Maluma,maluma,Sobrio,track,2021,201180,68,4
MAFIOSA,NATHY PELUSO,nathy peluso,MAFIOSA,track,2021,266217,56,4
Solo,Omar Montes,omar montes,Solo,track,2021,204043,49,4
Julieta,LATIN MAFIA,latin mafia,Julieta,track,2021,210413,74,4
Un beso de improviso,Ana Mena,ana mena,Un beso de improviso,track,2021,171194,51,4
Liit,Çantamarta,cantamarta,Liit,track,2021,167449,57,4
SEJODIOTO,KAROL G,karol g,SEJODIOTO,track,2021,181106,68,4
Idiota,Morat,morat,¿A Dónde Vamos?,track,2021,183693,67,4
Un Palo,JC Reyes,jc reyes,Los Green Lanters,track,2021,172214,53,4
Ritmo,Raffa Fl,raffa fl,Ritmo,track,2021,183810,68,4
Slim Thick,Bad Gyal,bad gyal,Sound System: The Final Releases,track,2021,144013,52,4
Índigo,Camilo,camilo,Índigo,track,2021,214933,64,4
AMOR DE MI VIDA,Feid,feid,INTER SHIBUYA (FERXXO EDITION),track,2021,189613,68,4
Mala Mía,LIT killah,lit killah,MAWZ,track,2021,190928,66,4
Sin que lo sepan,JC Reyes,jc reyes,Los Green Lanters,track,2021,169565,53,4
Nanae,Jay Menez,jay menez,Nanae,track,2021,193157,62,4
Berlín,Aitana,aitana,Berlín,track,2021,146493,51,4
Sex Toy,Kaydy Cain,kaydy cain,Sex Toy,track,2021,145200,48,4
Lo Que Hará Mi Boca,Antonio José,antonio jose,Fénix,track,2021,174653,58,4
Además de Mí - Remix,Rusherking,rusherking,Además de Mí (Remix),track,2021,330040,65,4
Flamenkito,Lérica,lerica,Cocoterapia,track,2021,202153,50,4
Canción Bonita,Carlos Vives,carlos vives,Canción Bonita,track,2021,169559,63,4
Aroma,JC el Diamante,jc el diamante,Aroma,track,2021,189333,48,4
REDBULL,Eladio Carrion,eladio carrion,REDBULL,track,2021,192653,51,4
Fotitos,JC el Diamante,jc el diamante,Fotitos,track,2021,192258,48,4
YaMeFui,Bizarrap,bizarrap,YaMeFui,track,2021,182594,61,4
RD,Anuel AA,anuel aa,Los Dioses,track,2021,198386,60,4
Dos Problemas (feat. Big Soto) - Remix,Blessd,blessd,Dos Problemas (feat. Big Soto) [Remix],track,2021,243216,64,4
"Snow Tha Product: Bzrp Music Sessions, Vol. 39/66",Bizarrap,bizarrap,"Snow Tha Product: Bzrp Music Sessions, Vol. 39/66",track,2021,177442,64,4
Beba Qué Quieres Que Haga,Omar Montes,omar montes,Beba Qué Quieres Que Haga,track,2021,178263,50,4
Aprendiendo El Sexo,Bad Gyal,bad gyal,Warm Up,track,2021,147040,51,4
Flow 2000,Bad Gyal,bad gyal,Flow 2000,track,2021,155213,58,4
Pintao,Duki,duki,Desde el Fin del Mundo,track,2021,167340,65,4
Cuando Sera,Mora,mora,Primer Dia de Clases,track,2021,176000,60,4
Una Vida Para Recordar,Piso 21,piso 21,El Amor En Los Tiempos Del Perreo,track,2021,215086,66,4
PAM,Justin Quiles,justin quiles,La Última Promesa,track,2021,201000,58,4
La Cartita Remix (feat. Mala Rodríguez),Rasel,rasel,La Cartita Remix (feat. Mala Rodríguez),track,2021,202106,48,4
Babysita </3,Alvaro Diaz,alvaro diaz,Felicilandia,track,2021,281880,70,4
"No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",BANDIDO,bandido,"No Me Conocen (Remix) (Con Duki, Rei & Tiago Pzk)",track,2021,280274,63,4
BURBERRY,Myke Towers,myke towers,LYKE MIKE,track,2021,281218,58,4
100 MILLONES,Bad Bunny,bad bunny,100 MILLONES,track,2021,237459,65,4
TOP 5,Duki,duki,Temporada de Reggaetón,track,2021,146815,60,4
Si Esta Casa Hablara,Joel Santos,joel santos,Jslove,track,2021,231784,58,4
Linda,Tokischa,tokischa,Linda,track,2021,144018,65,4
KESI - Remix,Camilo,camilo,KESI (Remix),track,2021,176575,66,4
"Ay, DiOs Mío!",KAROL G,karol g,KG0516,track,2021,189413,68,4
¿Qué Nos Pasó?,Anuel AA,anuel aa,¿Qué Nos Pasó?,track,2022,245738,78,4
La Jumpa,Arcángel,arcangel,La Jumpa,track,2022,255693,73,4
Una Noche en Medellín,Cris MJ,cris mj,Una Noche en Medellín,track,2022,153750,80,4
Flow 2000 - Remix,Bad Gyal,bad gyal,Flow 2000 (Remix),track,2022,168520,65,4
Un Coco,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,196412,80,4
Mbappe,Eladio Carrion,eladio carrion,SEN2 KBRN VOL. 2,track,2022,147692,72,4
LA INOCENTE,Mora,mora,MICRODOSIS,track,2022,202173,79,4
LA FAMA,ROSALÍA,rosalia,MOTOMAMI,track,2022,188121,78,4
Fuera del mercado,Danny Ocean,danny ocean,@dannocean,track,2022,159849,76,4
Dos Mil 16,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,208615,78,4
DESPECHÁ,ROSALÍA,rosalia,DESPECHÁ,track,2022,157017,73,4
Enséñame a Bailar,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,176000,79,4
MEMORIAS,Mora,mora,MICRODOSIS,track,2022,228750,75,4
Efecto,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,213061,83,4
Si No Estás,iñigo quintero,inigo quintero,Si No Estás,track,2022,184061,80,4
Tuenti - Remix,Raul Clyde,raul clyde,Tuenti (Remix),track,2022,184276,59,4
Lately,Luar La L,luar la l,Lately,track,2022,184072,67,4
No es lo mío,John Pollõn,john pollon,No es lo mío,track,2022,154285,58,4
Neverita,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,173119,81,4
Dominicana,Rvfv,rvfv,Dominicana,track,2022,216000,64,4
Quiero Decirte,Abraham Mateo,abraham mateo,Quiero Decirte,track,2022,222348,78,4
Estrellita De Madrugada - Original 2022 Remaster (Ft. Daddy Yankee),Omega,omega,Estrellita De Madrugada (Ft. Daddy Yankee),track,2022,213472,63,4
VVS,Dei V,dei v,VVS,track,2022,164822,64,4
Mi Luz - ft. Rels B,Rvfv,rvfv,NASTU,track,2022,168000,67,4
Vacile,Yan Block,yan block,Vacile,track,2022,140239,75,4
7 Lágrimas - Remix,Soge Culebra,soge culebra,7 Lágrimas (Remix),track,2022,202894,68,4
Quieren Ser Yo,Dei V,dei v,Quieren Ser Yo,track,2022,216000,67,4
Ojitos Lindos,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,258298,85,4
ESCALOFRÍOS,Mora,mora,MICRODOSIS,track,2022,138510,72,4
BB ;(,SAIKO,saiko,BB ;(,track,2022,180363,67,4
Muchoperro,Juseph,juseph,Muchoperro,track,2022,219534,64,4
La Bachata,Manuel Turizo,manuel turizo,La Bachata,track,2022,162637,79,4
Moscow Mule,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,245939,85,4
"Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",La Pantera,la pantera,"Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",track,2022,413110,66,4
Hey Mor,Ozuna,ozuna,OzuTochi,track,2022,196600,79,4
Besos Moja2,Wisin & Yandel,wisin yandel,La Última Misión,track,2022,229064,71,4
Tití Me Preguntó,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,243716,86,4
Tarot,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,237894,80,4
Normal,Feid,feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,track,2022,171880,76,4
MODELITO,Mora,mora,PARAÍSO,track,2022,190496,72,4
Un Verano Sin Ti,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,148143,77,4
APA,Mora,mora,PARAÍSO,track,2022,199831,66,4
Me Porto Bonito,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,178567,84,4
COMO HAS ESTAU?,Mora,mora,PARAÍSO,track,2022,127333,69,4
cómo dormiste?,Rels B,rels b,cómo dormiste?,track,2022,112572,75,4
"Quevedo: Bzrp Music Sessions, Vol. 52/66",Bizarrap,bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52/66",track,2022,198937,82,4
Delincuente,Tokischa,tokischa,Delincuente,track,2022,226490,71,4
Korazón de Piedra,Yan Block,yan block,12 AM,track,2022,162220,64,4
Pantysito,Alejo,alejo,Pantysito,track,2022,240413,67,4
Monstruo,Anuel AA,anuel aa,LLNM2,track,2022,235707,67,4
Te Felicito,Shakira,shakira,Te Felicito,track,2022,172235,71,4
Solo Conmigo,Romeo Santos,romeo santos,"Fórmula, Vol. 3",track,2022,254914,70,4
MARGIELA,Omar Courtz,omar courtz,MARGIELA,track,2022,171291,65,4
CASUALIDAD,Mora,mora,PARAÍSO,track,2022,183709,63,4
Feliz,Chimbala,chimbala,Feliz,track,2022,177240,64,4
Yo No Soy Celoso,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,230704,77,4
pa quererte,Rels B,rels b,pa quererte,track,2022,167272,70,4
Respuesta Cero,Quevedo,quevedo,Respuesta Cero,track,2022,203951,59,4
La Corriente,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,198367,76,4
CALENTÓN,Mora,mora,PARAÍSO,track,2022,202967,61,4
Tigini,Rvfv,rvfv,Tigini,track,2022,175555,59,4
QUE HABILIDAD,Mora,mora,PARAÍSO,track,2022,233552,65,4
Dharma,Sebastian Yatra,sebastian yatra,Dharma,track,2022,195760,60,4
Andrea,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,339611,79,4
Otro Atardecer,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,244444,82,4
Aguacero,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,210989,77,4
Después de la Playa,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,230400,76,4
CHORRITO PA LAS ANIMAS,Feid,feid,SIXDO,track,2022,168133,74,4
Maya (Remix),De La Rose,de la rose,Maya (Remix),track,2022,217258,66,4
CANDY,ROSALÍA,rosalia,MOTOMAMI,track,2022,193488,67,4
DOMINGO DE BOTE,Mora,mora,PARAÍSO,track,2022,190745,65,4
La Prendo,Bad Gyal,bad gyal,La Prendo,track,2022,181986,58,4
Un Ratito,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,176936,77,4
De La Nada - Remix,Rokero,rokero,De La Nada (Remix),track,2022,300373,65,4
Fantasia,Luar La L,luar la l,L3tra 2,track,2022,157635,63,4
IBIZA,JC Reyes,jc reyes,IBIZA,track,2022,172682,56,4
El Bolero,Yami Safdie,yami safdie,Dije Que No Me Iba a Enamorar,track,2022,206146,74,4
MAMIII,Becky G,becky g,MAMIII,track,2022,226088,70,4
Yandel 150,Yandel,yandel,Yandel 150,track,2022,216148,70,4
Quieres,Aitana,aitana,Quieres,track,2022,213666,60,4
LACONE,Polimá Westcoast,polima westcoast,LACONE,track,2022,260952,64,4
Ferxxo 100,Feid,feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,track,2022,167760,74,4
MERCHO,LiL CaKe,lil cake,MERCHO,track,2022,161451,65,4
Me Fui de Vacaciones,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,180929,75,4
mwah :3,rusowsky,rusowsky,mwah :3,track,2022,122377,67,4
Agosto,Bad Bunny,bad bunny,Un Verano Sin Ti,track,2022,139041,76,4
Mami,Rvfv,rvfv,NASTU,track,2022,168367,63,4
"Villano Antillano: Bzrp Music Sessions, Vol. 51/66",Bizarrap,bizarrap,"Villano Antillano: Bzrp Music Sessions, Vol. 51/66",track,2022,187500,69,4
"Duki: Bzrp Music Sessions, Vol. 50/66",Bizarrap,bizarrap,"Duki: Bzrp Music Sessions, Vol. 50/66",track,2022,221303,66,4
Feliz Cumpleaños Ferxxo,Feid,feid,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,track,2022,155960,77,4
PROVENZA,KAROL G,karol g,PROVENZA,track,2022,210200,73,4
