name_track,artist_name_raw,artist_name_norm,name_album,type,year,duration_ms,popularity,id_genre
Surefire,Wilderado,wilderado,Wilderado,track,2021,241194,61,2
Campos Elíseos,Airbag,airbag,Al Parecer Todo Ha Sido una Trampa,track,2021,276936,58,2
Don’t Let Me Down - First Rooftop Performance,The Beatles,the beatles,Let It Be (Super Deluxe),track,2021,209453,55,2
Nos Queremos y Qué,Chacalon Jr,chacalon jr,Nos Queremos y Qué,track,2021,172401,49,2
One Day,Lovejoy,lovejoy,Are You Alright?,track,2021,144374,58,2
Qué Puedo Hacer,Chacalon Jr,chacalon jr,Qué Puedo Hacer,track,2021,281379,48,2
Mente Sucia,Neeus,neeus,Mente Sucia,track,2021,175803,38,2
Cheer Up Baby,Inhaler,inhaler,It Won't Always Be Like This,track,2021,233906,55,2
Broken Bells,Greta Van Fleet,greta van fleet,The Battle at Garden’s Gate,track,2021,350641,50,2
Shot in the Dark,John Mayer,john mayer,Sob Rock,track,2021,249080,53,2
Tantas Veces,Andrés Calamaro,andres calamaro,Dios Los Cría,track,2021,199018,41,2
Me Voy Me Voy,Gerardo Moran,gerardo moran,"Los Super Amigos, Vol. 2",track,2021,214087,41,2
The Bandit,Kings of Leon,kings of leon,When You See Yourself,track,2021,250961,53,2
When It Breaks,Inhaler,inhaler,It Won't Always Be Like This,track,2021,222746,55,2
i won't run,Keanu Bicol,keanu bicol,i won't run,track,2021,158947,57,2
RATA-TATA,Royal Republic,royal republic,RATA-TATA,track,2021,191013,50,2
hesitation,Andrew Garden,andrew garden,hesitation,track,2021,177804,57,2
Stardust Chords,Greta Van Fleet,greta van fleet,The Battle at Garden’s Gate,track,2021,297489,52,2
Let It Ride,The Blue Stones,the blue stones,Hidden Gems,track,2021,217786,51,2
The Cure,Caramelos De Cianuro,caramelos de cianuro,Control,track,2021,217400,40,2
Rollin' On,Jackie Venson,jackie venson,Love Transcends,track,2021,308077,46,2
Beauty and the Beast,The Rose,the rose,Beauty and the Beast,track,2021,264613,51,2
Vibrate,Drug Store Romeos,drug store romeos,The world within our bedrooms,track,2021,154533,56,2
love race (feat. Kellin Quinn),mgk,mgk,love race (feat. Kellin Quinn),track,2021,188779,55,2
WANNA BE (feat. Machine Gun Kelly),jxdn,jxdn,Tell Me About Tomorrow,track,2021,158021,53,2
How to Disappear Completely,Radiohead,radiohead,KID A MNESIA,track,2021,356333,53,2
Flaca,Mati Sertic,mati sertic,Blues Covers,track,2021,235662,36,2
"Hello (Live at Knebworth, 11 August '96)",Oasis,oasis,Knebworth 1996 (Live),track,2021,175536,47,2
Motion Picture Soundtrack,Radiohead,radiohead,KID A MNESIA,track,2021,200482,56,2
Vampiro,French Police,french police,Haunted Castle (Extended Play),track,2021,136803,55,2
Way Less Sad,AJR,ajr,OK ORCHESTRA,track,2021,207595,51,2
No Son Of Mine,Foo Fighters,foo fighters,Medicine At Midnight,track,2021,208696,50,2
its alright :),Kevin Walkman,kevin walkman,its alright :),track,2021,202048,58,2
Astronaut In The Ocean,Our Last Night,our last night,Astronaut In The Ocean,track,2021,134200,58,2
Dagen Før,Volbeat,volbeat,Servant Of The Mind (Deluxe),track,2021,249693,51,2
Rollin' (Air Raid Vehicle),Limp Bizkit,limp bizkit,Rock Party 2021,track,2021,213880,55,2
Body Dysmorphia,Eyedress,eyedress,Mulholland Drive,track,2021,125085,48,2
Let’s Get The Party Started (feat. Bring Me The Horizon),Tom Morello,tom morello,The Atlas Underground Fire,track,2021,212572,54,2
Innocent,MYTCH,mytch,Innocent,track,2021,225790,54,2
Mistake,Stellar,stellar,Mistake,track,2021,151580,54,2
Occasional Rain,The War On Drugs,the war on drugs,I Don’t Live Here Anymore,track,2021,294040,49,2
Alter Ego,KALEO,kaleo,Surface Sounds,track,2021,248132,49,2
For The Wicked,Friday Pilots Club,friday pilots club,For The Wicked,track,2021,173933,56,2
Change,The War On Drugs,the war on drugs,I Don’t Live Here Anymore,track,2021,364333,50,2
The Devil Rages On,Volbeat,volbeat,Servant Of The Mind (Deluxe),track,2021,310000,50,2
Mindreader,A Day To Remember,a day to remember,You're Welcome,track,2021,173520,58,2
Quarterback,Wallows,wallows,Quarterback,track,2021,180386,60,2
Booty Call,Caramelos De Cianuro,caramelos de cianuro,Control,track,2021,177141,42,2
Drinking with Cupid,VOILÀ,voila,Happy Never After,track,2022,172939,66,2
Call Me Little Sunshine,Ghost,ghost,IMPERA,track,2022,284266,65,2
Therapy,VOILÀ,voila,Happy Never After,track,2022,201391,68,2
Soldier of Heaven,Sabaton,sabaton,The War to End All Wars,track,2022,218000,65,2
Misery,Memphis May Fire,memphis may fire,Remade In Misery,track,2022,192176,64,2
Masterpiece,Motionless In White,motionless in white,Scoring The End Of The World,track,2022,206648,72,2
Gloom,Djo,djo,DECIDE,track,2022,120808,67,2
Black Summer,Red Hot Chili Peppers,red hot chili peppers,Black Summer,track,2022,232412,61,2
Synchronize,Milky Chance,milky chance,Trip Tape II,track,2022,164576,63,2
U&ME,alt-J,alt j,The Dream,track,2022,198840,56,2
Wild Child,The Black Keys,the black keys,Dropout Boogie,track,2022,164866,63,2
Tabaco y Alcohol,llvna,llvna,Tabaco y Alcohol,track,2022,145124,36,2
SPIT IN MY FACE!,ThxSoMch,thxsomch,SPIT IN MY FACE!,track,2022,147874,80,2
B-Side,Khruangbin,khruangbin,Texas Moon,track,2022,274391,63,2
Ángel exterminador (feat. Bunbury),Ilegales,ilegales,La lucha por la vida,track,2022,242414,37,2
Killed by Death,Motörhead,motorhead,All the Aces,track,2022,278373,58,2
Malas Noticias - En Directo,Los Suaves,los suaves,La Noche Más Suave (En Directo),track,2022,204094,35,2
THE LONELIEST,Måneskin,maneskin,THE LONELIEST,track,2022,247067,67,2
SUPERMODEL,Måneskin,maneskin,SUPERMODEL,track,2022,148064,65,2
Se acaba el baile,Marea,marea,Los potros del tiempo,track,2022,219522,37,2
Reventar la Ciudad,Walls,walls,Reventar la Ciudad,track,2022,209271,50,2
THE DEATH OF PEACE OF MIND,Bad Omens,bad omens,THE DEATH OF PEACE OF MIND,track,2022,241499,77,2
Mariella,Khruangbin,khruangbin,Texas Moon,track,2022,310553,71,2
Wipe Out,The Surfaris,the surfaris,"Stranger Things: Soundtrack from the Netflix Series, Season 4",track,2022,133986,59,2
Money For Nothing - Single Edit / Remastered 2022,Dire Straits,dire straits,Money For Nothing (Remastered 2022),track,2022,248280,67,2
Me da igual,Charlie USG,charlie usg,Me da igual,track,2022,171871,50,2
Sagitario (Mi Madre Me Va A Matar),Hens,hens,Sagitario (Mi Madre Me Va A Matar),track,2022,171817,37,2
Bleed,Connor Kauffman,connor kauffman,Bleed,track,2022,145454,69,2
Lo que nunca te dije,Charlie USG,charlie usg,Lo que nunca te dije,track,2022,160632,50,2
Nuestra fosa,Marea,marea,Los potros del tiempo,track,2022,273865,44,2
Cuesta Arriba,Walls,walls,Cuesta Arriba,track,2022,164470,43,2
ME MATA(S),Noan,noan,ME MATA(S),track,2022,184533,46,2
Los niños del parque,Walls,walls,Los Niños del Parque,track,2022,197217,43,2
En Dos,Walls,walls,Los Niños del Parque,track,2022,187873,47,2
Bailemos - On The Road,Dani Fernández,dani fernandez,Entre las dudas y el azar,track,2022,252648,41,2
Buena muerte,Marea,marea,Los potros del tiempo,track,2022,218742,43,2
Estrella (feat. La La Love You),Despistaos,despistaos,Estrella (feat. La La Love You),track,2022,196175,42,2
Te Lloré Un Río,Maná,mana,Te Lloré Un Río,track,2022,230811,66,2
Just the Two of Us,"Grover Washington, Jr.",grover washington jr,In the Name of Love: The Elektra Recordings 1979-1984,track,2022,237106,62,2
Iris,The Goo Goo Dolls,the goo goo dolls,100 Greatest Driving Songs,track,2022,289906,50,2
I Want It All - Single Version,Queen,queen,The Miracle (Collector's Edition),track,2022,241586,68,2
Master of Puppets,Metallica,metallica,"Stranger Things: Soundtrack from the Netflix Series, Season 4",track,2022,514479,71,2
Just Pretend,Bad Omens,bad omens,THE DEATH OF PEACE OF MIND,track,2022,204676,80,2
maybe (feat. Bring Me The Horizon),mgk,mgk,mainstream sellout,track,2022,170133,70,2
Oysters In My Pocket,Royel Otis,royel otis,Oysters In My Pocket,track,2022,162338,75,2
A Symptom Of Being Human,Shinedown,shinedown,Planet Zero,track,2022,248454,69,2
life imitates life,quannnic,quannnic,kenopsia,track,2022,203294,65,2
Hunter’s Moon,Ghost,ghost,IMPERA,track,2022,196106,59,2
Talk,beabadoobee,beabadoobee,Beatopia,track,2022,158293,66,2
Playing God,Polyphia,polyphia,Remember That You Will Die,track,2022,205925,62,2
Untitled #9 - Smáskifa 1,Sigur Rós,sigur ros,( ) [2022 Remaster],track,2022,278040,60,2
So Called Life,Three Days Grace,three days grace,EXPLOSIONS,track,2022,206642,66,2
make up sex (feat. blackbear),mgk,mgk,mainstream sellout,track,2022,122570,62,2
Scoring The End Of The World (feat. Mick Gordon),Motionless In White,motionless in white,Scoring The End Of The World,track,2022,228354,61,2
Just Dance,Sable,sable,Viral Covers,track,2022,174453,59,2
CHOKE,The Warning,the warning,ERROR,track,2022,231854,57,2
Body Paint,Arctic Monkeys,arctic monkeys,The Car,track,2022,290584,58,2
The Funeral,YUNGBLUD,yungblud,The Funeral,track,2022,211197,57,2
Concorde,"Black Country, New Road",black country new road,Ants From Up There,track,2022,363773,57,2
The Place Where He Inserted the Blade,"Black Country, New Road",black country new road,Ants From Up There,track,2022,433360,61,2
Notion - Acoustic,The Rare Occasions,the rare occasions,Notion (Acoustic),track,2022,195503,62,2
She's a Lover,Red Hot Chili Peppers,red hot chili peppers,Unlimited Love,track,2022,221092,59,2
Eddie,Red Hot Chili Peppers,red hot chili peppers,Return of the Dream Canteen,track,2022,341986,57,2
The Boat I Row,Tame Impala,tame impala,The Slow Rush B-Sides & Remixes,track,2022,238320,66,2
No Love In LA,Palaye Royale,palaye royale,Fever Dream,track,2022,202209,60,2
Fighter,The Score,the score,Metamorph,track,2022,156666,60,2
Far Rider,Still Corners,still corners,Far Rider,track,2022,425748,53,2
Verona,Muse,muse,Will Of The People,track,2022,297962,53,2
Compliance,Muse,muse,Will Of The People,track,2022,250860,52,2
Where The Silence Goes,LEAP,leap,One Million Pieces,track,2022,173369,58,2
Enemies,The Score,the score,Metamorph,track,2022,161592,58,2
LA FINE,Måneskin,maneskin,LA FINE,track,2022,200588,51,2
If I Can Dream (From The Original Motion Picture Soundtrack ELVIS),Måneskin,maneskin,If I Can Dream (From The Original Motion Picture Soundtrack ELVIS),track,2022,196000,54,2
Head Up,The Score,the score,Metamorph,track,2022,169977,58,2
Will Of The People,Muse,muse,Will Of The People,track,2022,198849,54,2
Fire and Rain,James Taylor,james taylor,"Stranger Things: Soundtrack from the Netflix Series, Season 4",track,2022,202613,56,2
New Gold (feat. Tame Impala and Bootie Brown),Gorillaz,gorillaz,New Gold (feat. Tame Impala and Bootie Brown),track,2022,215149,63,2
Princesa equivocada - 2022 Remaster,Ilegales,ilegales,Ilegales (Edición Deluxe),track,2022,239533,37,2
Whole Lotta Shakin' Going On - Remastered 2022,Jerry Lee Lewis,jerry lee lewis,The Killer Keys Of Jerry Lee Lewis (Sun Records 70th / Remastered 2022),track,2022,173453,57,2
Gran Vía 82,Charlie USG,charlie usg,Gran Vía 82,track,2022,184734,40,2
Step Aside,Goodbye June,goodbye june,See Where The Night Goes,track,2022,247895,52,2
November Rain - 2022 Version,Guns N' Roses,guns n roses,Use Your Illusion I (Deluxe Edition),track,2022,535733,59,2
Won’t Stand Down,Muse,muse,Will Of The People,track,2022,209061,56,2
Darkness At The Heart Of My Love,Ghost,ghost,IMPERA,track,2022,298573,62,2
Kill The Noise,Papa Roach,papa roach,Ego Trip,track,2022,188127,63,2
Motels,Royel Otis,royel otis,Motels,track,2022,203434,63,2
Viernes 13,Charlie USG,charlie usg,Todo lo que por fin me atreví a decirte,track,2022,199944,45,2
Beautiful James,Placebo,placebo,Never Let Me Go,track,2022,248543,51,2
Más me duele a mí,Marea,marea,Los potros del tiempo,track,2022,279565,33,2
Mientras Bailas Sola,Despistaos,despistaos,Ilusionismo,track,2022,214280,33,2
Belo Horizonte,Cari Cari,cari cari,Welcome To Kookoo Island,track,2022,226165,59,2
Face It Alone,Queen,queen,Face It Alone,track,2022,247186,53,2
Voices In My Head,Falling In Reverse,falling in reverse,Voices In My Head,track,2022,191414,63,2
Is It Really You?,Sleep Token,sleep token,Is It Really You?,track,2022,279593,63,2
Dangerous State of Mind,Chri$tian Gate$,chri tian gate,Dangerous State of Mind,track,2022,115620,64,2
San Quentin,Nickelback,nickelback,Get Rollin',track,2022,211457,66,2
Mimos Son Mimos,Babasonicos,babasonicos,Trinchera,track,2022,177540,58,2
Make Believe,Memphis May Fire,memphis may fire,Remade In Misery,track,2022,229007,62,2
Bad Habits (feat. Bring Me The Horizon),Ed Sheeran,ed sheeran,Bad Habits (feat. Bring Me The Horizon),track,2022,250763,59,2
Bad Things,I Prevail,i prevail,TRUE POWER,track,2022,228260,62,2
When You Know (Where You Come From),Scorpions,scorpions,Rock Believer (Deluxe),track,2022,262146,52,2
Kill Or Be Killed,Muse,muse,Will Of The People,track,2022,299060,50,2
Good Will Hunting,"Black Country, New Road",black country new road,Ants From Up There,track,2022,297906,56,2
Lux Æterna,Metallica,metallica,Lux Æterna,track,2022,205679,53,2
Hayloft II (SMASHUP),Mother Mother,mother mother,Hayloft II (SMASHUP),track,2022,223509,58,2
NI QUE VALIERAS TANTO,Maria De Los Angeles,maria de los angeles,El Legado,track,2022,234150,46,2
Definition of ugly is,The Rose,the rose,HEAL,track,2022,230279,54,2
El Botellazo,Angel Guaraca,angel guaraca,El Botellazo,track,2022,194930,45,2
Warning Signs,Band of Horses,band of horses,Things Are Great,track,2022,260866,51,2
Give Me a Reason,Boy Harsher,boy harsher,The Runner (Original Soundtrack),track,2022,265560,55,2
DISCIPLE,The Warning,the warning,ERROR,track,2022,220055,54,2
Memories (with WILLOW),YUNGBLUD,yungblud,YUNGBLUD,track,2022,155919,55,2
cough drops,almost monday,almost monday,cough drops,track,2022,163990,63,2
No Time to Explain,Good Kid,good kid,No Time to Explain,track,2022,156122,59,2
Chaos Space Marine,"Black Country, New Road",black country new road,Ants From Up There,track,2022,216680,55,2
Haldern,"Black Country, New Road",black country new road,Ants From Up There,track,2022,305213,56,2
Three Chords,Goodbye June,goodbye june,See Where The Night Goes,track,2022,227753,47,2
ANIMAL,Tomas Chris,tomas chris,Butterfly,track,2022,201871,50,2
i just want to hide my face,EKKSTACY,ekkstacy,misery,track,2022,132840,56,2
Human Crime,Pixies,pixies,Human Crime,track,2022,187956,51,2
Sour,The Rose,the rose,HEAL,track,2022,200581,55,2
One Step Ahead,Jack Johnson,jack johnson,One Step Ahead,track,2022,191647,57,2
Rorschach,El Cuarteto De Nos,el cuarteto de nos,Lámina Once,track,2022,237075,52,2
first death,TK from Ling tosite sigure,tk from ling tosite sigure,first death,track,2022,241575,58,2
Free Them (feat. Teddy Swims),ONE OK ROCK,one ok rock,Luxury Disease,track,2022,192888,48,2
2am,Foals,foals,Life Is Yours,track,2022,224178,54,2
emo girl (feat. WILLOW),mgk,mgk,mainstream sellout,track,2022,159096,62,2
Historia de amor,Mabell de la Rosa,mabell de la rosa,Historia de amor,track,2022,240022,47,2
"What, Me Worry?",Portugal. The Man,portugal the man,"What, Me Worry?",track,2022,177397,58,2
Take Me Out,Franz Ferdinand,franz ferdinand,Hits To The Head,track,2022,239708,54,2
Here Ever After,Red Hot Chili Peppers,red hot chili peppers,Unlimited Love,track,2022,230342,55,2
Humans,Night Tapes,night tapes,Humans,track,2022,251690,60,2
ZOMBIFIED,Falling In Reverse,falling in reverse,ZOMBIFIED,track,2022,218520,61,2
Natural Born Killer,Dynazty,dynazty,Final Advent,track,2022,205826,54,2
MONEY,The Warning,the warning,ERROR,track,2022,194896,55,2
Peace and Love,Red Hot Chili Peppers,red hot chili peppers,Return of the Dream Canteen,track,2022,243224,55,2
Tippa My Tongue,Red Hot Chili Peppers,red hot chili peppers,Return of the Dream Canteen,track,2022,260808,55,2
Parasite,Connor Kauffman,connor kauffman,Parasite,track,2022,145890,60,2
White Braids & Pillow Chair,Red Hot Chili Peppers,red hot chili peppers,Unlimited Love,track,2022,220523,55,2
sTraNgeRs,Bring Me The Horizon,bring me the horizon,sTraNgeRs,track,2022,195747,60,2
Billie Toppy,Men I Trust,men i trust,Billie Toppy,track,2022,195289,60,2
Yen,Slipknot,slipknot,"The End, So Far",track,2022,283786,59,2
Basketball Shoes,"Black Country, New Road",black country new road,Ants From Up There,track,2022,757440,54,2
Quisiera embriagarme,Azucena Aymara,azucena aymara,Solo Éxitos,track,2022,196069,43,2
Ya No Sos Igual,2 minutos,2 minutos,Ya No Sos Igual,track,2022,222541,45,2
ABC (feat. Sophia Black),Polyphia,polyphia,Remember That You Will Die,track,2022,152361,58,2
Can I Call You Tonight? / Quarterback,Cal in Red,cal in red,Can I Call You Tonight? / Quarterback,track,2022,195310,57,2
Cuando Florezca El Amor,Juanita Burbano,juanita burbano,Mis Mejores Éxitos,track,2022,259320,44,2
In The Air Tonight,State of Mine,state of mine,In The Air Tonight,track,2022,300631,58,2
Save Yourself,ONE OK ROCK,one ok rock,Luxury Disease,track,2022,197995,54,2
Vertigo,Edwin Rosen,edwin rosen,Vertigo,track,2022,210191,67,2
9 lives,mgk,mgk,mainstream sellout (life in pink deluxe),track,2022,181496,58,2
Kryptonite (Reloaded),Jeris Johnson,jeris johnson,Kryptonite (Reloaded),track,2022,157799,63,2
Lifetime,Three Days Grace,three days grace,EXPLOSIONS,track,2022,176235,60,2
Let Me Let You Go,ONE OK ROCK,one ok rock,Luxury Disease,track,2022,180211,55,2
Self-Destruction,I Prevail,i prevail,TRUE POWER,track,2022,146176,62,2
Bye Bye,Babasonicos,babasonicos,Trinchera,track,2022,250760,58,2
Rock Believer,Scorpions,scorpions,Rock Believer (Deluxe),track,2022,237128,49,2
DOCTORA II,Piti Fernández,piti fernandez,Caminos Bríos,track,2022,337538,57,2
NO ESCAPE,HEALTH,health,DISCO4 :: PART II,track,2022,214333,56,2
her smile,Keanu Bicol,keanu bicol,butterfly / her smile,track,2022,235536,56,2
Intro,"Black Country, New Road",black country new road,Ants From Up There,track,2022,54906,52,2
Watcher In The Sky,Ghost,ghost,IMPERA,track,2022,348333,53,2
Along,GHOSTWOMAN,ghostwoman,Ghost Woman,track,2022,201986,48,2
That Girl,Emei,emei,That Girl,track,2022,140426,58,2
Time,The Rose,the rose,HEAL,track,2022,190784,51,2
The Fight Within,Memphis May Fire,memphis may fire,Remade In Misery,track,2022,234114,55,2
Troublemaker,Black Pontiac,black pontiac,From Bad to Worse (And Back Again),track,2022,204760,57,2
Don't Miss,The Blue Stones,the blue stones,Pretty Monster,track,2022,187666,52,2
NOTHING ON THE LINE,George Barnett,george barnett,NOTHING ON THE LINE,track,2022,204650,56,2
Ghosts (How Can I Move On),Muse,muse,Will Of The People,track,2022,217034,47,2
Club De Vampiros,French Police,french police,Club De Vampiros,track,2022,189428,54,2
Tu Reino Está Aquí - En Vivo,Generación 12,generacion 12,Tu Reino Está Aquí (En Vivo),track,2022,333871,52,2
Sad Disco,flipturn,flipturn,Shadowglow,track,2022,227213,63,2
No Choice,Tame Impala,tame impala,The Slow Rush B-Sides & Remixes,track,2022,221826,56,2
Moment In The Sun - Bonus Track,Sunflower Bean,sunflower bean,Headful of Sugar,track,2022,189634,43,2
We Don't Know What Tomorrow Brings,The Smile,the smile,A Light for Attracting Attention,track,2022,196752,50,2
Sultans Of Swing - Remastered 2022,Dire Straits,dire straits,Money For Nothing (Remastered 2022),track,2022,348680,47,2
Bowling Alley Thug,Surf Hat,surf hat,Surf Hat,track,2022,179217,60,2
Let Em' Out,PERSONA 749,persona 749,Let Em' Out,track,2022,209361,56,2
The Girl Is Mine (with Paul McCartney),Michael Jackson,michael jackson,Thriller 40,track,2022,221677,51,2
Renegades,ONE OK ROCK,one ok rock,Luxury Disease,track,2022,244538,57,2
veil,akiaura,akiaura,veil,track,2022,107776,58,2
Human Nature,Michael Jackson,michael jackson,Thriller 40,track,2022,245913,53,2
Survivor,All Good Things,all good things,Survivor,track,2022,193840,54,2
Brothers In Arms - Edit / Remastered 2022,Dire Straits,dire straits,Money For Nothing (Remastered 2022),track,2022,298840,45,2
Camino Largo Versión 2,Angel Guaraca,angel guaraca,Camino Largo Versión 2,track,2022,213132,44,2
Waiting On The Sky To Change,STARSET,starset,Waiting On The Sky To Change,track,2022,244135,59,2
EVOLVE,The Warning,the warning,ERROR,track,2022,213308,53,2
Do You,GHOSTWOMAN,ghostwoman,Ghost Woman,track,2022,184760,51,2
The Shape I'm Takin',Red Hot Chili Peppers,red hot chili peppers,The Shape I'm Takin',track,2022,215365,52,2
BRIGHTSIDE,The Lumineers,the lumineers,BRIGHTSIDE,track,2022,229773,52,2
Nunca Lo Olvides,Airbag,airbag,Nunca Lo Olvides,track,2023,299810,67,2
More the Victim,Linkin Park,linkin park,Meteora 20th Anniversary Edition,track,2023,161000,63,2
The End of a Gun,GHOSTWOMAN,ghostwoman,"Anne, If",track,2023,191451,62,2
Eyes Without A Face,Sinnerella,sinnerella,Eyes Without A Face,track,2023,135206,68,2
From the Start,Good Kid,good kid,From the Start,track,2023,150047,76,2
Kool Aid,Royel Otis,royel otis,Sofa Kings,track,2023,216665,71,2
Take Me Back To Eden,Sleep Token,sleep token,Take Me Back To Eden,track,2023,500116,76,2
Fighting Myself,Linkin Park,linkin park,Meteora 20th Anniversary Edition,track,2023,201428,69,2
VALENTINE,Måneskin,maneskin,RUSH! (ARE U COMING?),track,2023,216997,65,2
GOSSIP (feat. Tom Morello),Måneskin,maneskin,GOSSIP (feat. Tom Morello),track,2023,168280,67,2
Nada que perder,Robe,robe,Se nos lleva el aire,track,2023,370000,67,2
Weak In Your Light,Nation of Language,nation of language,Strange Disciple,track,2023,255438,63,2
Sofa King,Royel Otis,royel otis,Sofa Kings,track,2023,196317,69,2
Dial Tone,Catch Your Breath,catch your breath,Shame On Me,track,2023,200495,70,2
OWN MY MIND,Måneskin,maneskin,RUSH!,track,2023,191856,63,2
Tu mejor versión,Rulo y la contrabanda,rulo y la contrabanda,5,track,2023,194986,37,2
Lost,Linkin Park,linkin park,Lost,track,2023,199342,70,2
El ataque de las chicas cocodrilo,Hombres G,hombres g,El ataque de las chicas cocodrilo,track,2023,157833,49,2
Viajando por el interior,Robe,robe,Se nos lleva el aire,track,2023,415000,53,2
novio del año,Paula Koops,paula koops,novio del año,track,2023,154719,42,2
Ininteligible,Robe,robe,Se nos lleva el aire,track,2023,409000,52,2
Watch The World Burn,Falling In Reverse,falling in reverse,Watch The World Burn,track,2023,203948,67,2
Confeti,Rulo y la contrabanda,rulo y la contrabanda,5,track,2023,236597,38,2
Cuenta conmigo,Hens,hens,No Me Odio Tanto,track,2023,166717,39,2
Foaming,Day We Ran,day we ran,Foaming,track,2023,193906,67,2
Mi Mejor Versión,Walls,walls,Mi Mejor Versión,track,2023,201833,49,2
Hate.,ThxSoMch,thxsomch,Hate.,track,2023,134769,71,2
Uróboros,Albertucho,albertucho,El regreso del Perro Andaluz,track,2023,217900,41,2
Colateral,Lemot,lemot,Colateral,track,2023,151356,42,2
Me has jodido el ciclo del sueño,Hens,hens,No Me Odio Tanto,track,2023,161500,39,2
Para volverte a decir,Arco,arco,Sol,track,2023,191231,46,2
No Me Haces Bien,Calero LDN,calero ldn,No Me Haces Bien,track,2023,260342,43,2
Cansado de estar triste,Xavibo,xavibo,Papel de Burbujas,track,2023,175867,45,2
BABY SAID,Måneskin,maneskin,RUSH!,track,2023,164682,72,2
HOOLIGANG,Joey Valence & Brae,joey valence brae,PUNK TACTICS,track,2023,168000,69,2
scars,Novulent,novulent,VOL. 1,track,2023,95002,71,2
HONEY (ARE U COMING?),Måneskin,maneskin,RUSH!,track,2023,167276,72,2
PUNK TACTICS,Joey Valence & Brae,joey valence brae,PUNK TACTICS,track,2023,143609,73,2
Lo noto,Hombres G,hombres g,Del rosa al amarillo,track,2023,259079,62,2
Hard to Say I'm Sorry,Chicago,chicago,Love from Chicago,track,2023,221413,65,2
Hey Jude - 2015 Mix,The Beatles,the beatles,The Beatles 1967 – 1970 (2023 Edition),track,2023,431453,71,2
OFF MY FACE,Måneskin,maneskin,RUSH! (ARE U COMING?),track,2023,149835,66,2
"I'll Try Anything Once (""You Only Live Once"" demo) - Heart In a Cage B-Side",The Strokes,the strokes,The Singles - Volume 01,track,2023,194651,58,2
Killer,Mareux,mareux,Lovers From The Past,track,2023,186706,65,2
Jesus He Knows Me,Ghost,ghost,Jesus He Knows Me,track,2023,245240,58,2
Psycho In My Head,Skillet,skillet,Dominion: Day of Destiny,track,2023,197480,63,2
Angry,The Rolling Stones,the rolling stones,Angry,track,2023,226735,55,2
BLA BLA BLA,Måneskin,maneskin,RUSH!,track,2023,184660,55,2
So Good at Being in Trouble,Unknown Mortal Orchestra,unknown mortal orchestra,II (10 Year Anniversary Edition),track,2023,230146,62,2
Alaska,Bunbury,bunbury,Greta Garbo,track,2023,258573,52,2
Living In A Haze,Milky Chance,milky chance,Living In A Haze,track,2023,173369,58,2
Blame Brett,The Beaches,the beaches,Blame My Ex,track,2023,177003,68,2
unknown feelings,Novulent,novulent,unknown feelings,track,2023,134627,70,2
wonder if you care,flyingfish,flyingfish,wonder if you care,track,2023,134556,68,2
Silent Running (feat. Adeleye Omotayo),Gorillaz,gorillaz,Cracker Island,track,2023,266338,62,2
Human - Edit,The Human League,the human league,Human,track,2023,228093,60,2
STARTAFIGHT,Joey Valence & Brae,joey valence brae,PUNK TACTICS,track,2023,187301,61,2
READ YOUR DIARY,Måneskin,maneskin,RUSH!,track,2023,150695,58,2
No More Lies,Thundercat,thundercat,No More Lies,track,2023,327217,64,2
Happier (feat. Oli Sykes of Bring Me The Horizon),YUNGBLUD,yungblud,Happier (feat. Oli Sykes of Bring Me The Horizon),track,2023,204458,61,2
Suffocation - Slowed,noturgf,noturgf,Suffocation (Slowed),track,2023,64842,64,2
Desaparecer,Bunbury,bunbury,Greta Garbo,track,2023,234586,52,2
72 Seasons,Metallica,metallica,72 Seasons,track,2023,459120,56,2
Sentada en un Bar,Cecy Narvaez,cecy narvaez,ÉXITOS,track,2023,242068,51,2
She got the bomb,Billylildove,billylildove,She got the bomb,track,2023,131394,58,2
DON'T WANNA SLEEP,Måneskin,maneskin,RUSH!,track,2023,156057,56,2
Mess It Up,The Rolling Stones,the rolling stones,Hackney Diamonds,track,2023,243687,52,2
Veneno para Olvidar,Hipatia Balseca,hipatia balseca,Por Siempre,track,2023,233826,51,2
FEEL,Måneskin,maneskin,RUSH!,track,2023,167969,55,2
Feeling For You,Milky Chance,milky chance,Living In A Haze,track,2023,221560,59,2
"Within You, Within Me",Meltt,meltt,Eternal Embers,track,2023,198613,63,2
Stuck,Thirty Seconds To Mars,thirty seconds to mars,It’s The End Of The World But It’s A Beautiful Day,track,2023,182746,57,2
Last Resort - Reimagined,Falling In Reverse,falling in reverse,Last Resort (Reimagined),track,2023,283714,62,2
GASOLINE,Måneskin,maneskin,RUSH!,track,2023,221062,58,2
En el mismo bar,De Rancho,de rancho,Camper Season,track,2023,162500,34,2
Back To Me,The Rose,the rose,DUAL,track,2023,224968,62,2
Mimi's Delivery Service,Good Kid,good kid,Mimi's Delivery Service,track,2023,178924,67,2
Diamante Roto,El Mató a un Policía Motorizado,el mato a un policia motorizado,Súper Terror,track,2023,181766,36,2
Shame On Me,Catch Your Breath,catch your breath,Shame On Me,track,2023,201723,68,2
I Ran (So Far Away) - Single Edit,A Flock Of Seagulls,a flock of seagulls,A Flock Of Seagulls (Deluxe),track,2023,221798,63,2
