track_id,name_track,name_artist,name_album,type,year,duration_ms,genre,popularity,explicit,artist_id
3SFAmrWEILKWZGz1xv5qbF,Son of a Preacher Man,Shannon & Keast,Chill R&B Soul Acoustic Playlist: 14 Smooth and Chilled Tracks,track,2019,162371,chill,0,False,48hHNfz4xNPbsKEZOkNfmN
1bvaDWcZkZYLG9RhEYNS4R,A New Day Coming - Original Mix,Steen Thottrup,"Floating Clouds (Amazing Chill out Anthems), Vol. 3",track,2019,349653,chill,0,False,6tPMvCqpjXjP9Iezu41j3E
4qVHQUH54Gn0s7ItJQPfTI,Go There,Ganga,"Sweet Dreams (Beautiful Lounge Collection), Vol. 2",track,2019,252956,chill,0,False,0i6vkNic4Oz5lswGJIMsim
0ty0awnrmox9AqodDh44h1,Galactic Highway - Nu Chillgroove Mix,Artenovum,"Cafe Arte, Vol. 2 (Finest Chillout & Lounge Downbeat Playlist)",track,2019,302702,chill,0,False,3SPG8VuJfCW9YUtiXItgNP
4ycVdRLpRVNXswtoM0Zfoz,Half Moon Bay,Euphonic Traveller,Balearic Chill #5,track,2019,406000,chill,0,False,0yLpNWbSVpzHkd9skwF1WI
1WClu0fGwMXFSupwCXVFck,See the Sun,ASP Project,"The Trance Effekt, Vol. 3",track,2019,317610,chill,0,False,7HDb2uSld5iXL0iQy4NOxh
10jN27g6w2A44K43BeZakK,Body Language,Marga Sol,The Boudoir Lounge: Sexy Chillout Music for Lovers,track,2019,250408,chill,0,False,4y7BFiVRM23Sw8fUPcfXRI
03a3qVz4ZdmScdYaMGMEyZ,Funny Valentine,Florito,"Chillout Connection, Vol. 5",track,2019,153315,chill,0,False,6VlbPHHnYe35oIY73BU78V
3AtBlSYrRNHIGvXVjElDnQ,Latin Go - Part One,VARGO,I Love Mukke II,track,2019,496800,chill,0,False,1V1uWJvLjUEXrJY89jilz5
4QICEuuukZx3krvG1eGOHI,More Than Friends,Mokita,Armada Music 2020,track,2019,159039,chill,0,False,3sKeaby6GMSJWgYueZaSjE
