name_track,name_artist,name_album,type,year,duration_ms,genre,popularity
Rush,Ayra Starr,19 & Dangerous (Deluxe),track,2022,185093,pop,73
Shut Down,BLACKPINK,BORN PINK,track,2022,175889,pop,73
"TASTE (Lee Know, Hyunjin, Felix)",Stray Kids,MAXIDENT,track,2022,216120,pop,69
No Me Rajo,Hadrian,Niño De Oro,track,2022,165103,pop,63
That That (prod.&feat. SUGA of BTS),PSY,PSY 9th,track,2022,174646,pop,71
My You,Jung Kook,My You,track,2022,165070,pop,71
Pistol,Cigarettes After Sex,Pistol,track,2022,234174,pop,71
POP!,NAYEON,IM NAYEON,track,2022,168106,pop,72
"DANÇARINA (feat. Nicky Jam, MC Pedrinho) - Remix",PEDRO SAMPAIO,"DANÇARINA (feat. Nicky Jam, MC Pedrinho) [Remix]",track,2022,212000,pop,61
this is what falling in love feels like - Leon Leiden Remix,JVKE,this is what falling in love feels like (Leon Leiden Remix),track,2022,120157,pop,66
Charmer,Stray Kids,ODDINARY,track,2022,188573,pop,69
Marte,Sofía Reyes,Mal De Amores,track,2022,218800,pop,65
uh oh,Tate McRae,uh oh,track,2022,169721,pop,75
THE LONELIEST,Måneskin,THE LONELIEST,track,2022,247067,pop,67
Buenos Días,Wisin,Buenos Días,track,2022,199880,pop,56
People Watching,Conan Gray,Superache,track,2022,158536,pop,73
understand,Omah Lay,Boy Alone,track,2022,174545,pop,69
Die Hard,Kendrick Lamar,Mr. Morale & The Big Steppers,track,2022,239026,pop,75
Monalisa,Lojay,Monalisa,track,2022,212975,pop,73
Lavender Haze,Taylor Swift,Midnights,track,2022,202395,pop,73
Ya No Vuelvas (Versión Cuarteto),Luck Ra,Ya No Vuelvas (Versión Cuarteto),track,2022,204000,pop,65
Minefields,Faouzia,CITIZENS,track,2022,190605,pop,69
Valentine,Laufey,Everything I Know About Love,track,2022,168906,pop,77
...Baby One More Time,Bossa Bros,...Baby One More Time,track,2022,240100,pop,57
Justito a Tiempo,Kany García,Justito a Tiempo,track,2022,161739,pop,55
Use Somebody,Isaac Hale,Use Somebody,track,2022,188437,pop,60
Numb,Marshmello,Numb,track,2022,155588,pop,71
Read your Mind,Sabrina Carpenter,emails i can't send,track,2022,207849,pop,74
Words (feat. Zara Larsson),Alesso,Words (feat. Zara Larsson),track,2022,142677,pop,73
Lejos Conmigo,Greeicy,La Carta,track,2022,175853,pop,55
Billete Grande (En Vivo),Fuerza Regida,Billete Grande (En Vivo),track,2022,163940,pop,77
dose,Teddy Swims,Sleep is Exhausting,track,2022,180807,pop,67
Rolling in the Deep,Bossa Nova Covers,Rolling in the Deep,track,2022,223889,pop,61
Suzume,RADWIMPS,Suzume (Motion Picture Soundtrack),track,2022,238560,pop,71
NIGHT DANCER,imase,POP CUBE,track,2022,210600,pop,73
All Night Long (all Night),Eve St. Jones,French Café,track,2022,229046,pop,59
Los Besos,Greeicy,La Carta,track,2022,202333,pop,62
Hotel California,Bossa Bros,Hotel California,track,2022,248464,pop,61
Typa Girl,BLACKPINK,BORN PINK,track,2022,179172,pop,69
Agüita e Coco,Kany García,El Amor Que Merecemos,track,2022,176759,pop,60
Cure For Me,AURORA,The Gods We Can Touch,track,2022,198853,pop,65
Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',track,2022,179026,pop,78
Bejeweled,Taylor Swift,Midnights,track,2022,194165,pop,74
Where Did You Go? (feat. MNEK),Jax Jones,Where Did You Go (feat. MNEK),track,2022,177689,pop,69
Celestial,Ed Sheeran,Celestial,track,2022,209026,pop,68
Love For You,LOVELI LORI,Love For You,track,2022,170233,pop,76
Stay Alive (Prod. SUGA of BTS),Jung Kook,Stay Alive (Prod. SUGA of BTS),track,2022,210928,pop,70
Midnight Rain,Taylor Swift,Midnights,track,2022,174782,pop,75
Tornado Warnings,Sabrina Carpenter,emails i can't send,track,2022,204179,pop,68
Everything Matters,AURORA,The Gods We Can Touch,track,2022,213906,pop,63
TOMBOY,i-dle,I NEVER DIE,track,2022,174386,pop,69
New Genesis,Ado,UTA'S SONGS ONE PIECE FILM RED,track,2022,226813,pop,67
FEARLESS,LE SSERAFIM,FEARLESS,track,2022,168437,pop,72
After LIKE,IVE,After LIKE,track,2022,176973,pop,73
Backlight,Ado,UTA'S SONGS ONE PIECE FILM RED,track,2022,237666,pop,68
i'm a mess,Omah Lay,Boy Alone,track,2022,153946,pop,65
Mi Terre CLN,Fuerza Regida,Pa Que Hablen,track,2022,172056,pop,71
La Loto,TINI,La Loto,track,2022,190666,pop,59
Wish I Didn't Miss You - Mahogany Sessions,Olivia Dean,Wish I Didn’t Miss You (Mahogany Sessions),track,2022,235008,pop,69
ANTIFRAGILE,LE SSERAFIM,ANTIFRAGILE,track,2022,184444,pop,70
De Adentro Pa Afuera,Camilo,De Adentro Pa Afuera,track,2022,189674,pop,57
When You're Gone,Shawn Mendes,When You're Gone,track,2022,172266,pop,68
HALAZIA,ATEEZ,SPIN OFF : FROM THE WITNESS,track,2022,197025,pop,67
The Astronaut,Jin,The Astronaut,track,2022,282463,pop,69
Santa Fe,Morat,SI AYER FUERA HOY,track,2022,166179,pop,57
Tú no me conoces,Danny Ocean,@dannocean,track,2022,149787,pop,58
2 Be Loved (Am I Ready),Lizzo,Special,track,2022,187107,pop,64
LOVE DIVE,IVE,LOVE DIVE,track,2022,177186,pop,72
emails i can’t send,Sabrina Carpenter,emails i can't send,track,2022,104408,pop,69
Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),track,2022,182906,pop,73
Call It Love,Felix Jaehn,Call It Love,track,2022,154560,pop,68
Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,I,track,2022,156960,pop,65
VENOM,Stray Kids,ODDINARY,track,2022,194840,pop,68
I Think I Left the Stove On,Hotel Ugly,I Think I Left the Stove On,track,2022,202490,pop,73
My Girl,Pablo Cepeda,Bossa Nova Covers Vol. 3,track,2022,174375,pop,54
CIRCUS,Stray Kids,CIRCUS,track,2022,194440,pop,66
Baloncito Viejo,Carlos Vives,Baloncito Viejo,track,2022,170862,pop,54
Fantasi,TINI,Fantasi,track,2022,158080,pop,57
Bandana,Fireboy DML,Playboy,track,2022,178225,pop,71
Dancing Feet (feat. DNCE),Kygo,Dancing Feet (feat. DNCE),track,2022,215203,pop,61
All By Myself,Alok,All By Myself,track,2022,171750,pop,64
Bleed,Connor Kauffman,Bleed,track,2022,145454,pop,69
AMG,Natanael Cano,AMG,track,2022,174942,pop,70
Cold Heart,Pablo Cepeda,Bossa Nova Covers Vol. 4,track,2022,185417,pop,57
Mastermind,Taylor Swift,Midnights,track,2022,191039,pop,69
Englishman In New York (feat. Alfredo Chacon),Pablo Cepeda,Bossa Nova Covers Vol. 4,track,2022,206544,pop,55
maybe (feat. Bring Me The Horizon),mgk,mainstream sellout,track,2022,170133,pop,70
Cookie,NewJeans,NewJeans 1st EP 'New Jeans',track,2022,235562,pop,75
Nxde,i-dle,I love,track,2022,178453,pop,69
Casualidad,Sofía Reyes,Mal De Amores,track,2022,193112,pop,55
Peru,Fireboy DML,Playboy,track,2022,187111,pop,68
Pictures of You,Drugdealer,Hiding in Plain Sight,track,2022,189466,pop,71
Cásate Conmigo,Silvestre Dangond,INTRUSO,track,2022,209032,pop,60
Odo,Ado,Kyougen,track,2022,210346,pop,68
La Morocha,Luck Ra,La Morocha,track,2023,134144,pop,74
Haegeum,Agust D,D-DAY,track,2023,168926,pop,88
Todo Mentira,Maka,Todo Mentira,track,2023,192839,pop,56
Oral,Björk,Oral,track,2023,222737,pop,61
Te Miro A La Cara,Daviles de Novelda,Te Miro A La Cara,track,2023,142900,pop,56
Overdrive (feat. Norma Jean Martine),Ofenbach,Overdrive (feat. Norma Jean Martine),track,2023,155905,pop,77
The Hardest Part,Olivia Dean,Messy,track,2023,176048,pop,87
Ella Baila Sola,Eslabon Armado,Ella Baila Sola,track,2023,165671,pop,77
la raíz,Valeria Castro,con cariño y con cuidado,track,2023,224501,pop,58
Standing Next to You,Jung Kook,GOLDEN,track,2023,206019,pop,83
Gente Luminosa,El Arrebato,Una Tarde Cualquiera,track,2023,236251,pop,57
run for the hills,Tate McRae,THINK LATER,track,2023,143940,pop,84
Todos los Besos,Siloé,Santa Trinidad,track,2023,267300,pop,68
NUEVA VIDA,Peso Pluma,GÉNESIS,track,2023,190680,pop,82
SUPERHÉROES,Beret,SUPERHÉROES,track,2023,200294,pop,55
Te Comía,Maka,Te Comía,track,2023,175390,pop,56
Pink Pony Club,Chappell Roan,The Rise and Fall of a Midwest Princess,track,2023,258034,pop,85
ASI ES LA VIDA,Enrique Iglesias,ASI ES LA VIDA,track,2023,172095,pop,67
ESTA COBARDÍA,Shakira Martínez,ESTA COBARDÍA,track,2023,193615,pop,52
Recuerda,Luis Cortés,Recuerda,track,2023,193000,pop,53
Que Se Pare el TIempo,Marta Santos,Poquito a Poquito,track,2023,160624,pop,55
NADA QUE DECIR,Nil Moliner,Lugar Paraíso,track,2023,213850,pop,54
DOS PRIMAVERAS,Nil Moliner,Lugar Paraíso,track,2023,175748,pop,54
Corazón de Melón,Marta Santos,Poquito a Poquito,track,2023,177500,pop,57
Feather,Sabrina Carpenter,emails i can’t send fwd:,track,2023,185552,pop,83
Hablar De Nada,Viva Suecia,El Amor De La Clase Que Sea (Edición Especial),track,2023,181994,pop,54
Duerme,Luis Cortés,Duerme,track,2023,157000,pop,52
Candil,Fraderita,Candil,track,2023,220500,pop,54
exes,Tate McRae,THINK LATER,track,2023,159400,pop,83
Cupido,TINI,Cupido,track,2023,174369,pop,65
Dive,Olivia Dean,Messy,track,2023,200759,pop,88
El paraíso,Mikel Izal,El miedo y el paraíso,track,2023,204306,pop,62
Si te Marchas - Remix Con Mengui y Carmelo,Fraderita,Si te Marchas (Remix Con Mengui y Carmelo),track,2023,180000,pop,53
vampire,Olivia Rodrigo,GUTS,track,2023,219724,pop,85
From The Start,Laufey,Bewitched,track,2023,169573,pop,88
Me Sabe Mal,MARLENA,1000 Primeras Veces,track,2023,196225,pop,62
Me Sabe a Sal,Marta Santos,Poquito a Poquito,track,2023,152275,pop,62
Baby Don't Hurt Me,David Guetta,Baby Don't Hurt Me,track,2023,140017,pop,79
Algo Sencillito,Marta Santos,Poquito a Poquito,track,2023,177338,pop,67
Acróstico - Milan + Sasha,Shakira,Acróstico (Milan + Sasha),track,2023,170785,pop,70
La_Original.mp3,Emilia,.mp3,track,2023,140625,pop,71
Seven (feat. Latto) (Explicit Ver.),Jung Kook,GOLDEN,track,2023,183550,pop,85
lacy,Olivia Rodrigo,GUTS,track,2023,177212,pop,82
Sale el Sol en el Bajo A,Javi Medina,Sale el Sol en el Bajo A,track,2023,202508,pop,58
Dance The Night - From Barbie The Album,Dua Lipa,Dance The Night (From Barbie The Album),track,2023,176579,pop,80
Un Clásico,Ana Mena,bellodrama,track,2023,172891,pop,54
greedy,Tate McRae,greedy,track,2023,131872,pop,88
Cosas Bonitas,Pepe y Vizio,Cosas Bonitas,track,2023,221449,pop,57
guilty conscience,Tate McRae,THINK LATER,track,2023,152049,pop,77
Enchanted (Taylor's Version),Taylor Swift,Speak Now (Taylor's Version),track,2023,353253,pop,78
LALALALA,Stray Kids,ROCK-STAR,track,2023,182224,pop,78
get him back!,Olivia Rodrigo,GUTS,track,2023,211141,pop,76
UNA CERVEZA,Fuerza Regida,Pa las Baby's Y Belikeada,track,2023,279275,pop,80
Bite Me,ENHYPEN,DARK BLOOD,track,2023,157531,pop,80
Blank Space (Taylor's Version),Taylor Swift,1989 (Taylor's Version),track,2023,231833,pop,75
Ladies Room,Olivia Dean,Messy,track,2023,220372,pop,79
MEGAVERSE,Stray Kids,ROCK-STAR,track,2023,185520,pop,74
pretty isn’t pretty,Olivia Rodrigo,GUTS,track,2023,199422,pop,78
Red Wine Supernova,Chappell Roan,The Rise and Fall of a Midwest Princess,track,2023,192720,pop,80
Casual,Chappell Roan,The Rise and Fall of a Midwest Princess,track,2023,232796,pop,81
Mi Mejor Versión,Walls,Mi Mejor Versión,track,2023,201833,pop,49
BABY SAID,Måneskin,RUSH!,track,2023,164682,pop,72
Yes or No,Jung Kook,GOLDEN,track,2023,147557,pop,77
Copa Vacía,Shakira,Copa Vacía,track,2023,173547,pop,64
Y LLORO,Junior H,$AD BOYZ 4 LIFE II,track,2023,179013,pop,86
Te Pido,TINI,Cupido,track,2023,174893,pop,65
Rock My Body,R3HAB,Rock My Body (with INNA & Sash!),track,2023,137419,pop,71
all-american bitch,Olivia Rodrigo,GUTS,track,2023,165833,pop,74
S-Class,Stray Kids,5-STAR,track,2023,195688,pop,76
Otra Lenta,Fondo Flamenco,Flamenkito Puroh,track,2023,204715,pop,51
Con Solo una Sonrisa,Melendi,20 Años Sin Noticias,track,2023,234611,pop,52
Gracias,Viva Suecia,El Amor De La Clase Que Sea (Edición Especial),track,2023,217728,pop,50
Alucin,Eugenio Esquivel,Alucin,track,2023,197114,pop,69
bad idea right?,Olivia Rodrigo,GUTS,track,2023,184783,pop,77
Olvidé Olvidarte,Marlon,Que Se Caiga el Cielo,track,2023,181840,pop,51
Seven (feat. Latto) (Clean Ver.),Jung Kook,GOLDEN,track,2023,183550,pop,78
Mi Varadero,Salistre,Mi Varadero,track,2023,150176,pop,51
New Jeans,NewJeans,NewJeans 'Super Shy',track,2023,108986,pop,80
SANTORINI REMIX,Enol,SANTORINI REMIX,track,2023,166714,pop,53
Wish You The Best,Lewis Capaldi,Broken By Desire To Be Heavenly Sent,track,2023,210880,pop,76
Rush,Troye Sivan,Something To Give Each Other,track,2023,156391,pop,79
Para toda la vida,Miss Caffeina,Para toda la vida,track,2023,173986,pop,52
He sido,Vanesa Martín,He sido,track,2023,199321,pop,52
Poquito a Poquito,Marta Santos,Poquito a Poquito,track,2023,135000,pop,54
Triana,Galvan Real,Triana,track,2023,190838,pop,51
La Noche Perfecta - Remix,Antonio José,La Noche Perfecta (Remix),track,2023,211922,pop,51
El Día Que Tú Te Marches,Estopa,El Día Que Tú Te Marches,track,2023,208101,pop,52
Hora Loca,Rawayana,¿Quién trae las cornetas?,track,2023,191825,pop,68
Seven (feat. Latto),Jung Kook,Seven (feat. Latto),track,2023,184400,pop,79
"Peso Pluma: Bzrp Music Sessions, Vol. 55/66",Bizarrap,"Peso Pluma: Bzrp Music Sessions, Vol. 55/66",track,2023,188361,pop,70
Super Shy,NewJeans,NewJeans 'Super Shy',track,2023,154666,pop,80
Take Two,BTS,Take Two,track,2023,229953,pop,72
BOUNCY (K-HOT CHILLI PEPPERS),ATEEZ,THE WORLD EP.2 : OUTLAW,track,2023,187310,pop,73
Like Crazy,Jimin,FACE,track,2023,212241,pop,75
ETA,NewJeans,NewJeans 2nd EP 'Get Up',track,2023,151373,pop,78
TRUSTFALL,P!nk,TRUSTFALL,track,2023,237192,pop,70
GODS,League of Legends,GODS,track,2023,220878,pop,73
EXCESOS,Fuerza Regida,Pa las Baby's Y Belikeada,track,2023,187076,pop,82
Somebody,Jung Kook,GOLDEN,track,2023,168599,pop,72
ballad of a homeschooled girl,Olivia Rodrigo,GUTS,track,2023,203369,pop,70
Dangerously Easy,Olivia Dean,Messy,track,2023,163826,pop,75
Promise,Laufey,Bewitched,track,2023,234266,pop,79
logical,Olivia Rodrigo,GUTS,track,2023,231907,pop,71
La Diabla,Xavi,La Diabla,track,2023,172264,pop,75
Closer to You (feat. Major Lazer),Jung Kook,GOLDEN,track,2023,170995,pop,72
Please Don't Change (feat. DJ Snake),Jung Kook,GOLDEN,track,2023,146684,pop,73
HARLEY QUINN,Fuerza Regida,Pa las Baby's Y Belikeada,track,2023,143327,pop,78
Holy Ghost,Omah Lay,Holy Ghost,track,2023,186153,pop,70
"Paris, Texas (feat. SYML)",Lana Del Rey,Did you know that there's a tunnel under Ocean Blvd,track,2023,206722,pop,72
Out Of The Woods (Taylor's Version),Taylor Swift,1989 (Taylor's Version),track,2023,235800,pop,73
アイドル,YOASOBI,アイドル,track,2023,213233,pop,73
SPECIALZ,King Gnu,SPECIALZ,track,2023,238986,pop,74
Don't Stop Me Now,Rio Branco,Bossa Nova Covers (Vol. 4),track,2023,301500,pop,62
Queencard,i-dle,I feel,track,2023,161240,pop,72
OMG,NewJeans,NewJeans 'OMG',track,2023,212253,pop,80
Que Onda,Calle 24,Que Onda,track,2023,191466,pop,77
Padam Padam,Kylie Minogue,Tension (Deluxe),track,2023,166266,pop,68
Flowers,Bossa Nova Covers,Flowers,track,2023,216722,pop,62
Always on My Mind,Sarah Menescal,Always on My Mind,track,2023,195759,pop,60
Lovin On Me,Jack Harlow,Lovin On Me,track,2023,138411,pop,80
Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),track,2023,231000,pop,76
Hate You,Jung Kook,GOLDEN,track,2023,154236,pop,75
El Bolero - Acústico,Yami Safdie,El Bolero (acústico),track,2023,209217,pop,63
teenage dream,Olivia Rodrigo,GUTS,track,2023,222358,pop,72
One Of Your Girls,Troye Sivan,Something To Give Each Other,track,2023,181481,pop,74
Drama,aespa,Drama - The 4th Mini Album,track,2023,214973,pop,78
Femininomenon,Chappell Roan,The Rise and Fall of a Midwest Princess,track,2023,219710,pop,75
love is embarrassing,Olivia Rodrigo,GUTS,track,2023,154516,pop,73
CRAZYZ,Fuerza Regida,Pa las Baby's Y Belikeada,track,2023,204815,pop,78
3DABI,Draganov,3DABI,track,2023,202000,pop,66
Tarde,Morat,Tarde,track,2023,162181,pop,62
FLOWER,JISOO,ME,track,2023,173134,pop,70
Cupid - Twin Version,FIFTY FIFTY,The Beginning,track,2023,173461,pop,75
HOT TO GO!,Chappell Roan,The Rise and Fall of a Midwest Princess,track,2023,184841,pop,78
3D (feat. Jack Harlow),Jung Kook,3D : The Remixes,track,2023,201812,pop,76
we're not alike,Tate McRae,THINK LATER,track,2023,180392,pop,73
Hits Different,Taylor Swift,Midnights (The Til Dawn Edition),track,2023,234466,pop,72
REACT,Switch Disco,REACT,track,2023,201145,pop,66
Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),track,2023,146436,pop,72
The Hardest Part (feat. Leon Bridges),Olivia Dean,The Hardest Part (feat. Leon Bridges),track,2023,176048,pop,74
Substitution (feat. Julian Perretta),Purple Disco Machine,Substitution (feat. Julian Perretta),track,2023,181477,pop,67
Too Sad to Dance,Jung Kook,GOLDEN,track,2023,175911,pop,71
Sweet Venom,ENHYPEN,ORANGE BLOOD,track,2023,148753,pop,73
Shake It Off (Taylor's Version),Taylor Swift,1989 (Taylor's Version),track,2023,219209,pop,70
Love Me Again,V,Layover,track,2023,182293,pop,74
SABOR FRESA,Fuerza Regida,SABOR FRESA,track,2023,156500,pop,74
Cha Cha Cha,Käärijä,Cha Cha Cha,track,2023,175161,pop,63
Slow Dancing,V,Layover,track,2023,187026,pop,75
Boy's a liar Pt. 2,PinkPantheress,Boy's a liar Pt. 2,track,2023,131013,pop,73
絆ノ奇跡,MAN WITH A MISSION,絆ノ奇跡,track,2023,223320,pop,70
Used To Be Young,Miley Cyrus,Endless Summer Vacation,track,2023,191185,pop,69
Sugar Sweet,Benson Boone,Sugar Sweet,track,2023,169839,pop,70
Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),track,2023,229477,pop,73
Perfect Night,LE SSERAFIM,Perfect Night,track,2023,159080,pop,78
TOPLINE (Feat. Tiger JK),Stray Kids,5-STAR,track,2023,203546,pop,70
A Night To Remember,beabadoobee,A Night To Remember,track,2023,233388,pop,77
hurt my feelings,Tate McRae,THINK LATER,track,2023,122416,pop,74
Las Jordans,TINI,Cupido,track,2023,144799,pop,60
BATTER UP,BABYMONSTER,BATTER UP,track,2023,188179,pop,74
Feo,Morat,Feo,track,2023,177493,pop,58
ITALODISCO,The Kolors,ITALODISCO,track,2023,199512,pop,68
Let It Be,Rio Branco,Bossa Nova Covers (Vol. 4),track,2023,226374,pop,58
Shot Glass of Tears,Jung Kook,GOLDEN,track,2023,167246,pop,71
Messy,Olivia Dean,Messy,track,2023,223231,pop,72
Dancing Queen,Rio Branco,Bossa Nova Covers (Vol. 3),track,2023,271500,pop,59
Correcaminos,Alejandro Sanz,Correcaminos,track,2023,182106,pop,58
Aishite Aishite Aishite,Ado,Ado's Utattemita Album,track,2023,258372,pop,72
Africa,Rio Branco,Bossa Nova Covers (Vol. 3),track,2023,266000,pop,60
Luck Ra | Mission 15,Alan Gomez,Luck Ra | Mission 15,track,2023,133284,pop,62
D-Day,Agust D,D-DAY,track,2023,211373,pop,69
My Kink Is Karma,Chappell Roan,The Rise and Fall of a Midwest Princess,track,2023,222578,pop,75
hotline (edit),Billie Eilish,hotline (edit),track,2023,60719,pop,74
I AM,IVE,I've IVE,track,2023,183853,pop,75
You & Me,JENNIE,JENNIE Special Single [You & Me],track,2023,179164,pop,68
I'm Not In Love,Bossa Bros,I'm Not In Love,track,2023,163961,pop,60
Is It Love,Loreen,Is It Love,track,2023,143669,pop,62
September,Rio Branco,Bossa Nova Covers (Vol. 4),track,2023,206250,pop,61
Dance The Night,Dua Lipa,Barbie The Album,track,2023,176579,pop,70
Smells Like Teen Spirit,Bossa Nova Covers,Smells Like Teen Spirit,track,2023,277469,pop,61
Choose Your Fighter (From Barbie The Album),Ava Max,Choose Your Fighter (From Barbie The Album),track,2023,137514,pop,69
